NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY		102	0.5766931	2.4848506	0.0	0.0	0.0	2366	tags=46%, list=12%, signal=52%	
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		106	0.5713243	2.4827812	0.0	0.0	0.0	4271	tags=52%, list=21%, signal=66%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		176	0.5277114	2.4819162	0.0	0.0	0.0	5133	tags=53%, list=26%, signal=71%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS		73	0.59115034	2.4772394	0.0	0.0	0.0	3435	tags=44%, list=17%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		173	0.52849096	2.4756238	0.0	0.0	0.0	2969	tags=38%, list=15%, signal=44%	
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION		228	0.5043236	2.4755354	0.0	0.0	0.0	3568	tags=41%, list=18%, signal=49%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		136	0.54386485	2.4679115	0.0	0.0	0.0	4857	tags=54%, list=24%, signal=70%	
GOBP_REGULATION_OF_PROTEIN_BINDING	GOBP_REGULATION_OF_PROTEIN_BINDING		224	0.51038855	2.465256	0.0	0.0	0.0	3514	tags=41%, list=18%, signal=49%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		123	0.5444648	2.4651895	0.0	0.0	0.0	2326	tags=37%, list=12%, signal=41%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		276	0.49459383	2.4626741	0.0	0.0	0.0	4253	tags=44%, list=21%, signal=55%	
GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN		55	0.6270683	2.4575775	0.0	0.0	0.0	4010	tags=60%, list=20%, signal=75%	
GOBP_VIRAL_PROCESS	GOBP_VIRAL_PROCESS		316	0.48756588	2.4546518	0.0	0.0	0.0	4641	tags=47%, list=23%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		110	0.5551177	2.4483988	0.0	0.0	0.0	2311	tags=35%, list=12%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING		27	0.74044234	2.4463928	0.0	0.0	0.0	3238	tags=67%, list=16%, signal=79%	
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION		201	0.5060433	2.4458778	0.0	0.0	0.0	3356	tags=39%, list=17%, signal=46%	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		78	0.5851257	2.44561	0.0	0.0	0.0	3408	tags=46%, list=17%, signal=55%	
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		222	0.49968764	2.4433324	0.0	0.0	0.0	4226	tags=43%, list=21%, signal=54%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		428	0.46847743	2.4427092	0.0	0.0	0.0	4257	tags=42%, list=21%, signal=53%	
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		74	0.5902582	2.442101	0.0	0.0	0.0	3799	tags=50%, list=19%, signal=62%	
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		177	0.51397294	2.4399364	0.0	0.0	0.0	3386	tags=38%, list=17%, signal=45%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		117	0.5470703	2.4395816	0.0	0.0	0.0	5297	tags=58%, list=27%, signal=79%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		92	0.5704074	2.4393482	0.0	0.0	0.0	3555	tags=48%, list=18%, signal=58%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		69	0.5986888	2.4385524	0.0	0.0	0.0	4369	tags=58%, list=22%, signal=74%	
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	GOBP_RESPONSE_TO_TYPE_II_INTERFERON		137	0.5348811	2.424783	0.0	0.0	0.0	4424	tags=48%, list=22%, signal=61%	
GOBP_CELL_REDOX_HOMEOSTASIS	GOBP_CELL_REDOX_HOMEOSTASIS		32	0.7022848	2.4241374	0.0	0.0	0.0	2840	tags=50%, list=14%, signal=58%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		103	0.5503991	2.422088	0.0	0.0	0.0	3525	tags=44%, list=18%, signal=53%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY		202	0.50429386	2.4217787	0.0	0.0	0.0	4068	tags=45%, list=20%, signal=55%	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS		63	0.6063785	2.411857	0.0	0.0	0.0	2143	tags=40%, list=11%, signal=44%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		313	0.47994092	2.411728	0.0	0.0	0.0	3443	tags=39%, list=17%, signal=46%	
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS		92	0.5692485	2.4086645	0.0	0.0	0.0	5133	tags=59%, list=26%, signal=79%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		297	0.48075703	2.4022207	0.0	0.0	0.0	3003	tags=36%, list=15%, signal=41%	
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT		333	0.47263545	2.4008687	0.0	0.0	0.0	4253	tags=39%, list=21%, signal=49%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		61	0.600321	2.399633	0.0	0.0	0.0	2403	tags=39%, list=12%, signal=45%	
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION		485	0.45391312	2.3971817	0.0	0.0	0.0	4433	tags=41%, list=22%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		74	0.5843312	2.3968494	0.0	0.0	0.0	2787	tags=42%, list=14%, signal=49%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		178	0.5025598	2.3949645	0.0	0.0	0.0	3423	tags=40%, list=17%, signal=48%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		405	0.46383375	2.3945374	0.0	0.0	0.0	5472	tags=48%, list=27%, signal=65%	
GOBP_ENDOTHELIUM_DEVELOPMENT	GOBP_ENDOTHELIUM_DEVELOPMENT		136	0.5264957	2.392956	0.0	0.0	0.0	4011	tags=46%, list=20%, signal=57%	
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		70	0.59161156	2.3925974	0.0	0.0	0.0	4271	tags=56%, list=21%, signal=71%	
GOBP_RESPONSE_TO_ACID_CHEMICAL	GOBP_RESPONSE_TO_ACID_CHEMICAL		105	0.5420685	2.3914046	0.0	0.0	0.0	4503	tags=46%, list=23%, signal=59%	
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION		50	0.6280645	2.3882363	0.0	2.207139E-5	0.001	4040	tags=56%, list=20%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		153	0.5129168	2.3840795	0.0	2.1741966E-5	0.001	3349	tags=40%, list=17%, signal=48%	
GOBP_FOCAL_ADHESION_ASSEMBLY	GOBP_FOCAL_ADHESION_ASSEMBLY		88	0.5602691	2.382895	0.0	2.1422231E-5	0.001	4271	tags=50%, list=21%, signal=63%	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		120	0.5313579	2.379967	0.0	2.1111764E-5	0.001	3286	tags=41%, list=16%, signal=49%	
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING		168	0.5095217	2.3755717	0.0	2.0810168E-5	0.001	3375	tags=38%, list=17%, signal=45%	
GOBP_CELL_MATRIX_ADHESION	GOBP_CELL_MATRIX_ADHESION		234	0.48081025	2.3652403	0.0	2.0517067E-5	0.001	4271	tags=44%, list=21%, signal=55%	
GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION		367	0.4664044	2.3648357	0.0	2.0232108E-5	0.001	3568	tags=38%, list=18%, signal=45%	
GOBP_RESPONSE_TO_INTERFERON_BETA	GOBP_RESPONSE_TO_INTERFERON_BETA		65	0.587924	2.3637035	0.0	1.9954956E-5	0.001	2846	tags=43%, list=14%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		99	0.54452705	2.3625257	0.0	1.9685293E-5	0.001	4561	tags=52%, list=23%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS		377	0.4564228	2.3620856	0.0	1.9422823E-5	0.001	4299	tags=41%, list=22%, signal=51%	
GOBP_ACTIN_FILAMENT_ORGANIZATION	GOBP_ACTIN_FILAMENT_ORGANIZATION		447	0.4532694	2.3563447	0.0	1.9167259E-5	0.001	4253	tags=40%, list=21%, signal=50%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		109	0.53733546	2.3549416	0.0	1.8918334E-5	0.001	3918	tags=45%, list=20%, signal=56%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		163	0.49804717	2.3527448	0.0	1.8675792E-5	0.001	2410	tags=33%, list=12%, signal=37%	
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_REGULATION_OF_CELL_MATRIX_ADHESION		128	0.51437014	2.3457196	0.0	1.843939E-5	0.001	4271	tags=48%, list=21%, signal=60%	
GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE		243	0.4784781	2.3410046	0.0	1.8208897E-5	0.001	4871	tags=48%, list=24%, signal=62%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		305	0.46415925	2.338871	0.0	3.665789E-5	0.002	3036	tags=33%, list=15%, signal=38%	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL		82	0.54713	2.3347645	0.0	3.6210844E-5	0.002	4503	tags=48%, list=23%, signal=61%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS		44	0.6309437	2.3337371	0.0	3.5774567E-5	0.002	3164	tags=55%, list=16%, signal=65%	
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		224	0.47763687	2.3336022	0.0	3.534868E-5	0.002	4271	tags=41%, list=21%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING		23	0.73450893	2.3308039	0.0	3.493281E-5	0.002	3316	tags=65%, list=17%, signal=78%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		72	0.56924534	2.3298395	0.0	3.4526616E-5	0.002	2237	tags=38%, list=11%, signal=42%	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		242	0.47163358	2.3248627	0.0	3.412976E-5	0.002	3952	tags=38%, list=20%, signal=46%	
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION		50	0.61506355	2.3241632	0.0	3.3741922E-5	0.002	3507	tags=46%, list=18%, signal=56%	
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		130	0.51647294	2.3222685	0.0	3.3362798E-5	0.002	3894	tags=39%, list=20%, signal=48%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		265	0.46751878	2.321283	0.0	3.2992102E-5	0.002	5025	tags=44%, list=25%, signal=58%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS		286	0.46476084	2.320768	0.0	3.262955E-5	0.002	4069	tags=40%, list=20%, signal=50%	
GOBP_WOUND_HEALING	GOBP_WOUND_HEALING		392	0.44820532	2.3205392	0.0	3.227488E-5	0.002	3613	tags=33%, list=18%, signal=40%	
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS		442	0.44188452	2.3174803	0.0	4.7492504E-5	0.003	4908	tags=43%, list=25%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		82	0.5526429	2.3150706	0.0	4.6987265E-5	0.003	3283	tags=44%, list=16%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		353	0.45288762	2.3129277	0.0	6.225849E-5	0.004	4226	tags=40%, list=21%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION		135	0.5058384	2.3084764	0.0	7.700414E-5	0.005	4429	tags=44%, list=22%, signal=57%	
GOBP_PROTEIN_POLYMERIZATION	GOBP_PROTEIN_POLYMERIZATION		276	0.46420223	2.3060043	0.0	7.621028E-5	0.005	3283	tags=34%, list=16%, signal=41%	
GOBP_ACTIN_FILAMENT_SEVERING	GOBP_ACTIN_FILAMENT_SEVERING		17	0.7632643	2.304433	0.0	9.057363E-5	0.006	1653	tags=65%, list=8%, signal=70%	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		247	0.47188738	2.3028731	0.0	8.965875E-5	0.006	4400	tags=42%, list=22%, signal=53%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		117	0.52358973	2.2996922	0.0	8.876216E-5	0.006	4087	tags=46%, list=20%, signal=58%	
GOBP_ACTIN_FILAMENT_POLYMERIZATION	GOBP_ACTIN_FILAMENT_POLYMERIZATION		163	0.4978297	2.2986407	0.0	8.788332E-5	0.006	3283	tags=39%, list=16%, signal=46%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		205	0.47647148	2.2985847	0.0	8.7021726E-5	0.006	4087	tags=40%, list=20%, signal=50%	
GOBP_SPROUTING_ANGIOGENESIS	GOBP_SPROUTING_ANGIOGENESIS		127	0.5098754	2.297215	0.0	8.617686E-5	0.006	4311	tags=47%, list=22%, signal=60%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS		406	0.446106	2.2957332	0.0	8.534823E-5	0.006	4253	tags=41%, list=21%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS		165	0.49448025	2.2946422	0.0	8.453539E-5	0.006	4908	tags=48%, list=25%, signal=64%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		198	0.47794974	2.291436	0.0	1.1147783E-4	0.008	4250	tags=41%, list=21%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		112	0.51880145	2.29006	0.0	1.1043598E-4	0.008	2741	tags=34%, list=14%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY		174	0.4851432	2.2818305	0.0	1.0941343E-4	0.008	4250	tags=41%, list=21%, signal=52%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		66	0.5537415	2.2817833	0.0	1.0840963E-4	0.008	3283	tags=44%, list=16%, signal=52%	
GOBP_FIBROBLAST_MIGRATION	GOBP_FIBROBLAST_MIGRATION		70	0.5590852	2.2806091	0.0	1.07424086E-4	0.008	1934	tags=36%, list=10%, signal=39%	
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION		193	0.47916278	2.2802198	0.0	1.06456304E-4	0.008	3283	tags=36%, list=16%, signal=43%	
GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION		233	0.46643132	2.279653	0.0	1.055058E-4	0.008	4010	tags=39%, list=20%, signal=49%	
GOBP_VIRAL_GENE_EXPRESSION	GOBP_VIRAL_GENE_EXPRESSION		71	0.5615562	2.2794611	0.0	1.0457212E-4	0.008	4084	tags=51%, list=20%, signal=64%	
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION		45	0.6152722	2.2789695	0.0	1.0365483E-4	0.008	3733	tags=49%, list=19%, signal=60%	
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_SMOOTH_MUSCLE_CELL_MIGRATION		111	0.51488245	2.2783043	0.0	1.02753474E-4	0.008	2969	tags=34%, list=15%, signal=40%	
GOBP_GLIAL_CELL_MIGRATION	GOBP_GLIAL_CELL_MIGRATION		71	0.556655	2.2778726	0.0	1.0186767E-4	0.008	2421	tags=35%, list=12%, signal=40%	
