NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_FATTY_ACID_BINDING	GOMF_FATTY_ACID_BINDING		39	-0.5520563	-1.762085	0.006048387	0.028488906	0.526	612	tags=23%, list=4%, signal=24%	
GOMF_CARBOXYLIC_ACID_BINDING	GOMF_CARBOXYLIC_ACID_BINDING		133	-0.43895593	-1.7607456	0.0	0.028054025	0.529	3376	tags=34%, list=20%, signal=42%	
GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY	GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY		27	-0.60924476	-1.7588145	0.0057034222	0.027956963	0.538	520	tags=22%, list=3%, signal=23%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR		41	-0.5203072	-1.7522379	0.0	0.029149225	0.56	1964	tags=22%, list=12%, signal=25%	
GOMF_RECEPTOR_TYROSINE_KINASE_BINDING	GOMF_RECEPTOR_TYROSINE_KINASE_BINDING		74	-0.48302612	-1.7475265	0.001992032	0.02980723	0.573	3360	tags=34%, list=20%, signal=42%	
GOMF_MONOCARBOXYLIC_ACID_BINDING	GOMF_MONOCARBOXYLIC_ACID_BINDING		59	-0.5001546	-1.7458689	0.002016129	0.02960585	0.58	632	tags=20%, list=4%, signal=21%	
GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY	GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY		25	-0.6901309	-1.7425294	0.003960396	0.029963829	0.588	2308	tags=48%, list=14%, signal=56%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS		57	-0.5090663	-1.7423818	0.0017452007	0.029379144	0.588	2050	tags=25%, list=12%, signal=28%	
GOMF_CALMODULIN_BINDING	GOMF_CALMODULIN_BINDING		149	-0.42013103	-1.7420133	0.0	0.028868923	0.59	3325	tags=26%, list=20%, signal=32%	
GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING		78	-0.48015156	-1.7330066	0.0033112583	0.031224987	0.621	1795	tags=24%, list=11%, signal=27%	
GOMF_ACETYLTRANSFERASE_ACTIVITY	GOMF_ACETYLTRANSFERASE_ACTIVITY		83	-0.47985822	-1.7295554	0.0016583748	0.03157068	0.631	4101	tags=41%, list=24%, signal=54%	
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		26	-0.5495846	-1.7274822	0.0021786492	0.031790286	0.639	1251	tags=15%, list=7%, signal=17%	
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING		22	-0.5982665	-1.7263888	0.007736944	0.031622846	0.643	1019	tags=18%, list=6%, signal=19%	
GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY	GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY		21	-0.6262861	-1.7186966	0.00390625	0.03376397	0.668	2726	tags=43%, list=16%, signal=51%	
GOMF_ANION_CATION_SYMPORTER_ACTIVITY	GOMF_ANION_CATION_SYMPORTER_ACTIVITY		17	-0.6037376	-1.7128675	0.010940919	0.03484289	0.682	454	tags=18%, list=3%, signal=18%	
GOMF_LYASE_ACTIVITY	GOMF_LYASE_ACTIVITY		176	-0.41370204	-1.711696	0.0	0.034536194	0.684	1885	tags=22%, list=11%, signal=24%	
GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE	GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE		21	-0.54381543	-1.7090465	0.008426966	0.03459451	0.691	1842	tags=19%, list=11%, signal=21%	
GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY	GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY		17	-0.6150792	-1.7029299	0.008264462	0.03646205	0.717	1982	tags=24%, list=12%, signal=27%	
GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		20	-0.6059968	-1.7016417	0.007194245	0.036293373	0.724	4938	tags=55%, list=29%, signal=78%	
GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY	GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY		21	-0.60386413	-1.7015651	0.0038610038	0.03568774	0.724	2091	tags=33%, list=12%, signal=38%	
GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		278	-0.35599336	-1.6979591	0.0	0.03627867	0.736	1262	tags=13%, list=8%, signal=13%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H		59	-0.52148	-1.6909466	0.0037807184	0.038443726	0.754	2499	tags=34%, list=15%, signal=40%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY		24	-0.58493096	-1.6892258	0.012820513	0.038222507	0.757	2917	tags=33%, list=17%, signal=40%	
GOMF_CATION_CHANNEL_ACTIVITY	GOMF_CATION_CHANNEL_ACTIVITY		192	-0.36644316	-1.6834751	0.0	0.03984184	0.764	1262	tags=13%, list=8%, signal=13%	
GOMF_ELECTRON_TRANSFER_ACTIVITY	GOMF_ELECTRON_TRANSFER_ACTIVITY		64	-0.5923593	-1.6825384	0.0059405942	0.039515007	0.764	2308	tags=41%, list=14%, signal=47%	
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY		48	-0.42754444	-1.6735275	0.0	0.042802885	0.79	900	tags=8%, list=5%, signal=9%	
GOMF_NADPLUS_BINDING	GOMF_NADPLUS_BINDING		16	-0.62439865	-1.6717403	0.007952286	0.04292476	0.795	1999	tags=44%, list=12%, signal=50%	
GOMF_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		15	-0.6281779	-1.670773	0.006147541	0.04294082	0.801	3530	tags=47%, list=21%, signal=59%	
GOMF_CADHERIN_BINDING	GOMF_CADHERIN_BINDING		52	-0.47385532	-1.6694508	0.0018796993	0.04291253	0.804	3277	tags=33%, list=20%, signal=41%	
GOMF_POTASSIUM_CHANNEL_ACTIVITY	GOMF_POTASSIUM_CHANNEL_ACTIVITY		60	-0.4107114	-1.6674973	0.0116959065	0.042992357	0.805	900	tags=10%, list=5%, signal=11%	
GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY		37	-0.5231592	-1.6561105	0.0033670033	0.0473638	0.827	5251	tags=62%, list=31%, signal=90%	
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON		51	-0.4800926	-1.6559734	0.001934236	0.046707164	0.827	2118	tags=24%, list=13%, signal=27%	
GOMF_TETRAPYRROLE_BINDING	GOMF_TETRAPYRROLE_BINDING		91	-0.42829135	-1.6516012	0.0018315018	0.04829449	0.841	3926	tags=34%, list=23%, signal=44%	
GOMF_NEUROPEPTIDE_RECEPTOR_BINDING	GOMF_NEUROPEPTIDE_RECEPTOR_BINDING		17	-0.57440406	-1.6492769	0.021077283	0.048581276	0.848	803	tags=12%, list=5%, signal=12%	
GOMF_ACYL_COA_BINDING	GOMF_ACYL_COA_BINDING		25	-0.57688	-1.649129	0.015122874	0.04794119	0.848	2806	tags=40%, list=17%, signal=48%	
GOMF_CHANNEL_REGULATOR_ACTIVITY	GOMF_CHANNEL_REGULATOR_ACTIVITY		103	-0.410521	-1.6427312	0.0	0.05060201	0.86	3240	tags=26%, list=19%, signal=32%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR		25	-0.5465968	-1.6389567	0.014787431	0.051658098	0.864	5052	tags=52%, list=30%, signal=74%	
GOMF_MODIFIED_AMINO_ACID_BINDING	GOMF_MODIFIED_AMINO_ACID_BINDING		78	-0.39475182	-1.6387683	0.004750594	0.051025487	0.864	1871	tags=19%, list=11%, signal=22%	
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING		57	-0.46207607	-1.630652	0.0018832391	0.05426896	0.877	4217	tags=39%, list=25%, signal=51%	
GOMF_AMP_BINDING	GOMF_AMP_BINDING		17	-0.61014265	-1.6289146	0.012727273	0.054371294	0.88	2026	tags=29%, list=12%, signal=33%	
GOMF_CIS_TRANS_ISOMERASE_ACTIVITY	GOMF_CIS_TRANS_ISOMERASE_ACTIVITY		37	-0.52132744	-1.628839	0.0078125	0.05374402	0.88	2482	tags=27%, list=15%, signal=32%	
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY		32	-0.52171093	-1.6284394	0.0037453184	0.053216048	0.88	4113	tags=44%, list=25%, signal=58%	
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY		157	-0.410952	-1.6259301	0.0	0.053712778	0.881	3887	tags=34%, list=23%, signal=44%	
GOMF_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY	GOMF_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY		21	-0.58629674	-1.621435	0.010869565	0.054957442	0.893	2745	tags=33%, list=16%, signal=40%	
GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY	GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY		15	-0.62962097	-1.6204118	0.013108614	0.05467307	0.893	4962	tags=67%, list=30%, signal=95%	
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY		196	-0.39287555	-1.6132029	0.0	0.057514086	0.907	2168	tags=21%, list=13%, signal=24%	
GOMF_MYOSIN_BINDING	GOMF_MYOSIN_BINDING		67	-0.43319434	-1.6130785	0.0019646366	0.056918554	0.907	2058	tags=16%, list=12%, signal=19%	
GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE		24	-0.5316831	-1.6042608	0.014644352	0.061391976	0.915	2669	tags=29%, list=16%, signal=35%	
GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING	GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING		35	-0.44555745	-1.5951304	0.00882353	0.06614345	0.925	1760	tags=20%, list=11%, signal=22%	
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		132	-0.46487287	-1.591255	0.023255814	0.0676606	0.931	2882	tags=36%, list=17%, signal=43%	
GOMF_STEROID_HYDROXYLASE_ACTIVITY	GOMF_STEROID_HYDROXYLASE_ACTIVITY		19	-0.5384008	-1.5902573	0.03409091	0.06744412	0.933	3633	tags=32%, list=22%, signal=40%	
GOMF_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY	GOMF_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY		17	-0.5839512	-1.5865117	0.025793651	0.06896406	0.938	943	tags=29%, list=6%, signal=31%	
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING		22	-0.53890157	-1.5855798	0.03468208	0.06886449	0.94	4916	tags=50%, list=29%, signal=71%	
GOMF_ACYLTRANSFERASE_ACTIVITY	GOMF_ACYLTRANSFERASE_ACTIVITY		194	-0.39417613	-1.5835431	0.0	0.06940051	0.94	4101	tags=35%, list=24%, signal=46%	
GOMF_SULFUR_COMPOUND_BINDING	GOMF_SULFUR_COMPOUND_BINDING		214	-0.37039554	-1.5820087	0.0036231885	0.0696205	0.941	1760	tags=18%, list=11%, signal=20%	
GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING	GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING		21	-0.539559	-1.5798277	0.01372549	0.070054084	0.941	347	tags=14%, list=2%, signal=15%	
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY		16	-0.6096926	-1.5761712	0.036	0.07163981	0.946	1451	tags=25%, list=9%, signal=27%	
GOMF_N_ACETYLTRANSFERASE_ACTIVITY	GOMF_N_ACETYLTRANSFERASE_ACTIVITY		59	-0.45713598	-1.5680641	0.011824325	0.076215945	0.953	5233	tags=51%, list=31%, signal=74%	
GOMF_TRANSLATION_REPRESSOR_ACTIVITY	GOMF_TRANSLATION_REPRESSOR_ACTIVITY		24	-0.5291519	-1.5659366	0.00990099	0.07678438	0.954	3833	tags=50%, list=23%, signal=65%	
GOMF_IRON_ION_BINDING	GOMF_IRON_ION_BINDING		102	-0.38774323	-1.5547764	0.009615385	0.082928866	0.961	3268	tags=30%, list=20%, signal=38%	
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY		257	-0.32488054	-1.5546095	0.0	0.08224843	0.961	2015	tags=12%, list=12%, signal=14%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN		17	-0.5500688	-1.5516365	0.027272727	0.08348321	0.965	3633	tags=35%, list=22%, signal=45%	
GOMF_PROTEIN_SELF_ASSOCIATION	GOMF_PROTEIN_SELF_ASSOCIATION		68	-0.42065018	-1.5509521	0.0113852	0.083110675	0.966	2136	tags=29%, list=13%, signal=34%	
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY		43	-0.47539887	-1.5497489	0.012773722	0.08306617	0.969	4113	tags=40%, list=25%, signal=52%	
GOMF_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING	GOMF_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING		15	-0.56318784	-1.5483121	0.03292181	0.083300866	0.971	2978	tags=47%, list=18%, signal=57%	
GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY	GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY		28	-0.5065067	-1.5439638	0.023076924	0.08561157	0.972	5171	tags=54%, list=31%, signal=77%	
GOMF_SINGLE_STRANDED_RNA_BINDING	GOMF_SINGLE_STRANDED_RNA_BINDING		85	-0.42329594	-1.5373229	0.005791506	0.08927416	0.974	3005	tags=31%, list=18%, signal=37%	
GOMF_TRANSCRIPTION_COREGULATOR_BINDING	GOMF_TRANSCRIPTION_COREGULATOR_BINDING		119	-0.39085397	-1.5367008	0.0	0.088973075	0.975	4119	tags=39%, list=25%, signal=51%	
GOMF_TRANSLATION_REGULATOR_ACTIVITY	GOMF_TRANSLATION_REGULATOR_ACTIVITY		122	-0.43646717	-1.5325089	0.020912547	0.09092235	0.979	2814	tags=30%, list=17%, signal=36%	
GOMF_S_ADENOSYL_L_METHIONINE_BINDING	GOMF_S_ADENOSYL_L_METHIONINE_BINDING		15	-0.5873066	-1.5296104	0.024253732	0.09216112	0.98	4681	tags=53%, list=28%, signal=74%	
GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY		15	-0.5482255	-1.5292684	0.06115108	0.09172949	0.98	441	tags=7%, list=3%, signal=7%	
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING		32	-0.49527088	-1.5220081	0.030035336	0.09629285	0.983	3603	tags=44%, list=22%, signal=56%	
GOMF_STEROID_BINDING	GOMF_STEROID_BINDING		75	-0.4084328	-1.5199851	0.016949153	0.09688751	0.983	2393	tags=23%, list=14%, signal=26%	
GOMF_ORGANIC_ACID_BINDING	GOMF_ORGANIC_ACID_BINDING		113	-0.37703648	-1.5199741	0.0017094017	0.096022435	0.983	3376	tags=29%, list=20%, signal=36%	
