NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_VESICLE_LUMEN	GOCC_VESICLE_LUMEN	Details ...	15	-0.5456119	-1.5226308	0.056565657	0.2347677	0.995	5718	tags=60%, list=29%, signal=84%	
GOCC_CONNEXIN_COMPLEX	GOCC_CONNEXIN_COMPLEX	Details ...	20	-0.49969348	-1.5068456	0.045627378	0.2447735	0.998	5622	tags=60%, list=28%, signal=83%	
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE	Details ...	90	-0.35135555	-1.4986466	0.013071896	0.24326436	0.998	5858	tags=44%, list=29%, signal=63%	
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	Details ...	56	-0.37586012	-1.4602623	0.016949153	0.30099228	1.0	2747	tags=25%, list=14%, signal=29%	
GOCC_BRUSH_BORDER_MEMBRANE	GOCC_BRUSH_BORDER_MEMBRANE	Details ...	78	-0.35560155	-1.4540837	0.020491803	0.29508844	1.0	5628	tags=40%, list=28%, signal=55%	
GOCC_ACROSOMAL_VESICLE	GOCC_ACROSOMAL_VESICLE	Details ...	149	-0.3133432	-1.450391	0.01173709	0.28649247	1.0	4431	tags=36%, list=22%, signal=45%	
GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	Details ...	42	-0.3860408	-1.4382302	0.051282052	0.29465356	1.0	2747	tags=26%, list=14%, signal=30%	
GOCC_ACROSOMAL_MEMBRANE	GOCC_ACROSOMAL_MEMBRANE	Details ...	24	-0.45125002	-1.4331254	0.06439394	0.29014966	1.0	4303	tags=42%, list=22%, signal=53%	
GOCC_POTASSIUM_CHANNEL_COMPLEX	GOCC_POTASSIUM_CHANNEL_COMPLEX		90	-0.3310956	-1.4090638	0.030549899	0.3263714	1.0	5868	tags=40%, list=29%, signal=56%	
GOCC_APICAL_PLASMA_MEMBRANE	GOCC_APICAL_PLASMA_MEMBRANE		367	-0.27185738	-1.4060957	0.0	0.31813645	1.0	4703	tags=32%, list=24%, signal=42%	
GOCC_NON_MOTILE_CILIUM	GOCC_NON_MOTILE_CILIUM		168	-0.3000761	-1.3997009	0.017278617	0.3172784	1.0	6552	tags=45%, list=33%, signal=66%	
GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL		478	-0.26281697	-1.3972007	0.0	0.3092001	1.0	4703	tags=33%, list=24%, signal=42%	
GOCC_ION_CHANNEL_COMPLEX	GOCC_ION_CHANNEL_COMPLEX		294	-0.2760756	-1.3872634	0.0	0.3160911	1.0	4445	tags=29%, list=22%, signal=37%	
GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX		223	-0.28097123	-1.3808717	0.007782101	0.3167807	1.0	4116	tags=28%, list=21%, signal=35%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION		142	-0.29704526	-1.3791409	0.021459227	0.30893207	1.0	3479	tags=30%, list=17%, signal=36%	
GOCC_9PLUS0_NON_MOTILE_CILIUM	GOCC_9PLUS0_NON_MOTILE_CILIUM		130	-0.30556566	-1.3764192	0.01735358	0.30307356	1.0	4907	tags=34%, list=25%, signal=45%	
GOCC_AXONEMAL_DYNEIN_COMPLEX	GOCC_AXONEMAL_DYNEIN_COMPLEX		25	-0.42567882	-1.3667449	0.09306931	0.3122572	1.0	4726	tags=44%, list=24%, signal=58%	
GOCC_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		27	-0.41192544	-1.3610295	0.105906315	0.31293726	1.0	2732	tags=33%, list=14%, signal=39%	
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE		98	-0.30841285	-1.3474066	0.036247335	0.33017033	1.0	4318	tags=30%, list=22%, signal=38%	
GOCC_EXCITATORY_SYNAPSE	GOCC_EXCITATORY_SYNAPSE		77	-0.32329053	-1.3364103	0.06786427	0.34213677	1.0	4438	tags=40%, list=22%, signal=52%	
GOCC_PORE_COMPLEX	GOCC_PORE_COMPLEX		26	-0.40979844	-1.3358216	0.13565892	0.33308947	1.0	2813	tags=31%, list=14%, signal=36%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE		80	-0.3140529	-1.3158665	0.082039915	0.36574116	1.0	2907	tags=24%, list=15%, signal=28%	
GOCC_DESMOSOME	GOCC_DESMOSOME		24	-0.41476116	-1.3149455	0.121212125	0.3571732	1.0	6151	tags=54%, list=31%, signal=78%	
GOCC_TRANSPORTER_COMPLEX	GOCC_TRANSPORTER_COMPLEX		384	-0.24917187	-1.3114728	0.006960557	0.35469532	1.0	4456	tags=26%, list=22%, signal=33%	
GOCC_MICROVILLUS	GOCC_MICROVILLUS		105	-0.30133772	-1.3088136	0.0625	0.3506754	1.0	1841	tags=20%, list=9%, signal=22%	
GOCC_DOPAMINERGIC_SYNAPSE	GOCC_DOPAMINERGIC_SYNAPSE		16	-0.462009	-1.3033857	0.15369649	0.35263166	1.0	8392	tags=75%, list=42%, signal=129%	
GOCC_MYOSIN_II_COMPLEX	GOCC_MYOSIN_II_COMPLEX		26	-0.39264753	-1.3032489	0.113131315	0.3437664	1.0	5348	tags=42%, list=27%, signal=58%	
GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX		17	-0.4434312	-1.3005946	0.17029703	0.34050828	1.0	6783	tags=53%, list=34%, signal=80%	
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE		245	-0.2589324	-1.2966424	0.02877698	0.33934522	1.0	2926	tags=22%, list=15%, signal=25%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		113	-0.2922967	-1.2934773	0.07157895	0.33798268	1.0	4445	tags=29%, list=22%, signal=37%	
GOCC_COMPACT_MYELIN	GOCC_COMPACT_MYELIN		20	-0.4167913	-1.2900361	0.13345864	0.33668655	1.0	3144	tags=40%, list=16%, signal=47%	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	GOCC_SYNAPTIC_VESICLE_MEMBRANE		111	-0.28935316	-1.2864304	0.07949791	0.33639893	1.0	2747	tags=22%, list=14%, signal=25%	
GOCC_GAP_JUNCTION	GOCC_GAP_JUNCTION		33	-0.3714532	-1.2817452	0.14728682	0.33845425	1.0	5622	tags=52%, list=28%, signal=72%	
GOCC_CELL_BODY_MEMBRANE	GOCC_CELL_BODY_MEMBRANE		41	-0.34994796	-1.2815989	0.11632653	0.33138973	1.0	3497	tags=29%, list=18%, signal=35%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		23	-0.4038209	-1.2707157	0.15264188	0.34649956	1.0	1841	tags=26%, list=9%, signal=29%	
GOCC_INTERCALATED_DISC	GOCC_INTERCALATED_DISC		67	-0.31146783	-1.264186	0.114822544	0.3527176	1.0	5858	tags=43%, list=29%, signal=61%	
GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE	GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE		48	-0.33521768	-1.2586553	0.13	0.35650098	1.0	4346	tags=35%, list=22%, signal=45%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		90	-0.29261822	-1.2436017	0.091093116	0.38017765	1.0	4692	tags=37%, list=24%, signal=48%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE		179	-0.26109806	-1.2432395	0.0782241	0.37340826	1.0	2907	tags=20%, list=15%, signal=23%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		136	-0.2721673	-1.235931	0.08659794	0.38161653	1.0	4445	tags=29%, list=22%, signal=37%	
GOCC_SCHMIDT_LANTERMAN_INCISURE	GOCC_SCHMIDT_LANTERMAN_INCISURE		15	-0.43840563	-1.2303538	0.20542635	0.3868948	1.0	3144	tags=47%, list=16%, signal=55%	
GOCC_MOTILE_CILIUM	GOCC_MOTILE_CILIUM		265	-0.24313696	-1.2220627	0.046666667	0.39781097	1.0	4066	tags=28%, list=20%, signal=35%	
GOCC_MICROBODY_MEMBRANE	GOCC_MICROBODY_MEMBRANE		46	-0.32435822	-1.2159857	0.15384616	0.40403157	1.0	4440	tags=30%, list=22%, signal=39%	
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT		45	-0.33188033	-1.215753	0.17054264	0.39736047	1.0	6652	tags=47%, list=33%, signal=70%	
GOCC_MANCHETTE	GOCC_MANCHETTE		19	-0.40197974	-1.2052401	0.21689059	0.41321686	1.0	7094	tags=63%, list=36%, signal=98%	
GOCC_PHOTORECEPTOR_CONNECTING_CILIUM	GOCC_PHOTORECEPTOR_CONNECTING_CILIUM		47	-0.31544435	-1.2035818	0.1632653	0.41008827	1.0	7482	tags=51%, list=37%, signal=81%	
GOCC_AXOLEMMA	GOCC_AXOLEMMA		20	-0.3926366	-1.1933922	0.23180076	0.4265254	1.0	1902	tags=25%, list=10%, signal=28%	
GOCC_CORNIFIED_ENVELOPE	GOCC_CORNIFIED_ENVELOPE		54	-0.3076958	-1.1924617	0.19301848	0.42180836	1.0	4844	tags=41%, list=24%, signal=54%	
GOCC_PHOTORECEPTOR_OUTER_SEGMENT	GOCC_PHOTORECEPTOR_OUTER_SEGMENT		86	-0.27697966	-1.1789734	0.16016427	0.44531262	1.0	3195	tags=23%, list=16%, signal=28%	
GOCC_SECRETORY_GRANULE	GOCC_SECRETORY_GRANULE		418	-0.22506657	-1.1754352	0.057007127	0.44693524	1.0	4692	tags=30%, list=24%, signal=39%	
GOCC_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		22	-0.37608722	-1.1721897	0.252809	0.4479627	1.0	2732	tags=32%, list=14%, signal=37%	
GOCC_T_TUBULE	GOCC_T_TUBULE		70	-0.28718737	-1.1688598	0.18511066	0.44859713	1.0	2643	tags=21%, list=13%, signal=25%	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE		240	-0.23820046	-1.1613843	0.13785046	0.4591982	1.0	3497	tags=23%, list=18%, signal=27%	
GOCC_CILIARY_BASAL_BODY	GOCC_CILIARY_BASAL_BODY		176	-0.24226196	-1.1576904	0.1492205	0.46085733	1.0	5142	tags=29%, list=26%, signal=39%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		294	-0.22633643	-1.1503366	0.104803495	0.47225547	1.0	4410	tags=27%, list=22%, signal=34%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		143	-0.2522034	-1.1490538	0.16101696	0.4683845	1.0	4628	tags=31%, list=23%, signal=41%	
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE		128	-0.2541614	-1.1447436	0.17695473	0.47176898	1.0	2669	tags=20%, list=13%, signal=23%	
GOCC_LIPID_DROPLET	GOCC_LIPID_DROPLET		106	-0.26000744	-1.1432183	0.205074	0.46869174	1.0	3721	tags=28%, list=19%, signal=35%	
GOCC_CILIARY_PLASM	GOCC_CILIARY_PLASM		139	-0.24672335	-1.1266551	0.20173536	0.5025637	1.0	5559	tags=33%, list=28%, signal=46%	
GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX		41	-0.3082412	-1.1205769	0.27091634	0.51054174	1.0	5938	tags=44%, list=30%, signal=62%	
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE		324	-0.21944423	-1.1187668	0.14606741	0.5078798	1.0	2926	tags=19%, list=15%, signal=22%	
GOCC_GABA_RECEPTOR_COMPLEX	GOCC_GABA_RECEPTOR_COMPLEX		21	-0.35558924	-1.1109186	0.29959515	0.5203655	1.0	5381	tags=38%, list=27%, signal=52%	
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE		465	-0.20927492	-1.1097097	0.14356436	0.5168642	1.0	2926	tags=19%, list=15%, signal=21%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		204	-0.22697398	-1.0948522	0.22566372	0.5485197	1.0	4633	tags=29%, list=23%, signal=37%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		56	-0.2817819	-1.0943822	0.28336754	0.5426133	1.0	5800	tags=39%, list=29%, signal=55%	
GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE		50	-0.28239983	-1.0802939	0.33606556	0.57379186	1.0	6326	tags=46%, list=32%, signal=67%	
GOCC_NEURON_PROJECTION_MEMBRANE	GOCC_NEURON_PROJECTION_MEMBRANE		71	-0.26345363	-1.0793732	0.30063966	0.5690207	1.0	6348	tags=44%, list=32%, signal=64%	
GOCC_9PLUS2_MOTILE_CILIUM	GOCC_9PLUS2_MOTILE_CILIUM		188	-0.2236385	-1.0733578	0.28387097	0.57766634	1.0	4147	tags=28%, list=21%, signal=35%	
GOCC_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE		77	-0.25820076	-1.0712415	0.3272727	0.5762016	1.0	2732	tags=21%, list=14%, signal=24%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE		49	-0.28370416	-1.069029	0.35860655	0.575059	1.0	5171	tags=39%, list=26%, signal=52%	
GOCC_TRANSPORT_VESICLE_MEMBRANE	GOCC_TRANSPORT_VESICLE_MEMBRANE		151	-0.23053277	-1.0622224	0.31355932	0.58585364	1.0	2747	tags=18%, list=14%, signal=21%	
GOCC_DENSE_CORE_GRANULE	GOCC_DENSE_CORE_GRANULE		35	-0.3004044	-1.0602735	0.35569105	0.58386904	1.0	4599	tags=34%, list=23%, signal=44%	
GOCC_FILOPODIUM_MEMBRANE	GOCC_FILOPODIUM_MEMBRANE		17	-0.36703387	-1.0600178	0.36329588	0.57774943	1.0	793	tags=24%, list=4%, signal=24%	
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE		33	-0.30396727	-1.0569714	0.39626557	0.5793118	1.0	3116	tags=30%, list=16%, signal=36%	
GOCC_TERMINAL_BOUTON	GOCC_TERMINAL_BOUTON		88	-0.24817081	-1.0565046	0.35306555	0.57389235	1.0	4561	tags=28%, list=23%, signal=37%	
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_MEMBRANE		189	-0.21718818	-1.0521646	0.3554084	0.5787419	1.0	2732	tags=19%, list=14%, signal=22%	
GOCC_SPERM_PRINCIPAL_PIECE	GOCC_SPERM_PRINCIPAL_PIECE		39	-0.29188114	-1.0503038	0.3829365	0.57736236	1.0	6251	tags=44%, list=31%, signal=63%	
GOCC_POSTSYNAPTIC_ENDOSOME	GOCC_POSTSYNAPTIC_ENDOSOME		16	-0.36576813	-1.0478733	0.40847784	0.57697046	1.0	2419	tags=25%, list=12%, signal=28%	
GOCC_CHLORIDE_CHANNEL_COMPLEX	GOCC_CHLORIDE_CHANNEL_COMPLEX		48	-0.2731471	-1.0332525	0.40234375	0.6088376	1.0	6357	tags=44%, list=32%, signal=64%	
GOCC_NEURONAL_DENSE_CORE_VESICLE	GOCC_NEURONAL_DENSE_CORE_VESICLE		16	-0.37080407	-1.0325165	0.40636703	0.6041426	1.0	6657	tags=50%, list=33%, signal=75%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE	GOCC_PRESYNAPTIC_ACTIVE_ZONE		99	-0.23773237	-1.0253061	0.43073592	0.61729753	1.0	5575	tags=34%, list=28%, signal=47%	
GOCC_NODE_OF_RANVIER	GOCC_NODE_OF_RANVIER		20	-0.33661056	-1.023272	0.41796875	0.61612386	1.0	3260	tags=30%, list=16%, signal=36%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE	GOCC_INTRACILIARY_TRANSPORT_PARTICLE		28	-0.30634192	-1.0157759	0.40986717	0.62951607	1.0	5296	tags=32%, list=27%, signal=44%	
GOCC_CILIARY_TRANSITION_ZONE	GOCC_CILIARY_TRANSITION_ZONE		77	-0.24561866	-1.008816	0.4288703	0.6417241	1.0	7482	tags=47%, list=37%, signal=74%	
GOCC_MAIN_AXON	GOCC_MAIN_AXON		84	-0.23537067	-0.98505306	0.48232847	0.7011402	1.0	5626	tags=37%, list=28%, signal=51%	
GOCC_POLE_PLASM	GOCC_POLE_PLASM		20	-0.32442865	-0.98420405	0.47081712	0.6962862	1.0	2804	tags=20%, list=14%, signal=23%	
GOCC_PARANODE_REGION_OF_AXON	GOCC_PARANODE_REGION_OF_AXON		16	-0.34059784	-0.97838473	0.4913958	0.7056922	1.0	3072	tags=31%, list=15%, signal=37%	
GOCC_INHIBITORY_SYNAPSE	GOCC_INHIBITORY_SYNAPSE		28	-0.2925213	-0.97118104	0.5138889	0.7181315	1.0	2335	tags=18%, list=12%, signal=20%	
GOCC_CAVEOLA	GOCC_CAVEOLA		97	-0.224368	-0.9577536	0.5653105	0.7486403	1.0	1237	tags=12%, list=6%, signal=13%	
GOCC_INTEGRAL_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GOCC_INTEGRAL_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE		28	-0.28350368	-0.9417498	0.55172414	0.786127	1.0	3116	tags=29%, list=16%, signal=34%	
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX		17	-0.3216644	-0.92205256	0.5623722	0.83431923	1.0	4445	tags=29%, list=22%, signal=38%	
GOCC_CENTRIOLAR_SATELLITE	GOCC_CENTRIOLAR_SATELLITE		108	-0.20890573	-0.92056054	0.62474227	0.8307352	1.0	4558	tags=28%, list=23%, signal=36%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX		41	-0.25253013	-0.91001356	0.610687	0.85165226	1.0	3128	tags=24%, list=16%, signal=29%	
GOCC_SYNAPTONEMAL_STRUCTURE	GOCC_SYNAPTONEMAL_STRUCTURE		46	-0.24631566	-0.9071048	0.63404256	0.85143757	1.0	5838	tags=39%, list=29%, signal=55%	
GOCC_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE		17	-0.31642234	-0.9008179	0.61770624	0.86043	1.0	5153	tags=35%, list=26%, signal=48%	
GOCC_MYOFILAMENT	GOCC_MYOFILAMENT		27	-0.274784	-0.90053	0.6141414	0.85329574	1.0	2502	tags=19%, list=13%, signal=21%	
GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX		30	-0.26204222	-0.89730626	0.60437375	0.8540848	1.0	4318	tags=30%, list=22%, signal=38%	
GOCC_DYNEIN_COMPLEX	GOCC_DYNEIN_COMPLEX		52	-0.23178877	-0.89628536	0.6523605	0.8489905	1.0	4054	tags=25%, list=20%, signal=31%	
GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE		200	-0.18645746	-0.893737	0.76	0.8479036	1.0	2669	tags=17%, list=13%, signal=19%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT	GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT		20	-0.29322255	-0.8883931	0.6294821	0.8535245	1.0	5575	tags=35%, list=28%, signal=49%	
GOCC_RIBBON_SYNAPSE	GOCC_RIBBON_SYNAPSE		23	-0.28139028	-0.884524	0.6547619	0.85546774	1.0	2569	tags=26%, list=13%, signal=30%	
GOCC_LATERAL_ELEMENT	GOCC_LATERAL_ELEMENT		18	-0.29234836	-0.8740691	0.6264591	0.8731357	1.0	4640	tags=33%, list=23%, signal=43%	
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE		108	-0.19903217	-0.87316865	0.77931035	0.8675836	1.0	5575	tags=31%, list=28%, signal=43%	
GOCC_CYTOPLASMIC_REGION	GOCC_CYTOPLASMIC_REGION		227	-0.17639267	-0.86986893	0.8215768	0.86756295	1.0	5084	tags=26%, list=25%, signal=35%	
GOCC_NEUROMUSCULAR_JUNCTION	GOCC_NEUROMUSCULAR_JUNCTION		97	-0.20174259	-0.86272633	0.73535794	0.8761997	1.0	2012	tags=13%, list=10%, signal=15%	
GOCC_CILIARY_BASE	GOCC_CILIARY_BASE		42	-0.23344435	-0.85313976	0.71398306	0.88986236	1.0	6440	tags=33%, list=32%, signal=49%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B	GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B		21	-0.283139	-0.8520108	0.67611337	0.8846279	1.0	7567	tags=43%, list=38%, signal=69%	
GOCC_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	GOCC_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM		182	-0.17769215	-0.84571356	0.86469346	0.89004356	1.0	5084	tags=26%, list=25%, signal=35%	
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK	GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK		25	-0.26354805	-0.8442083	0.70756644	0.8855633	1.0	2369	tags=20%, list=12%, signal=23%	
GOCC_DNA_REPAIR_COMPLEX	GOCC_DNA_REPAIR_COMPLEX		19	-0.28310302	-0.8365495	0.6766467	0.8934989	1.0	7070	tags=42%, list=35%, signal=65%	
GOCC_CELL_CORTEX_REGION	GOCC_CELL_CORTEX_REGION		47	-0.22402234	-0.83364064	0.7678208	0.8918894	1.0	4657	tags=30%, list=23%, signal=39%	
GOCC_FANCONI_ANAEMIA_NUCLEAR_COMPLEX	GOCC_FANCONI_ANAEMIA_NUCLEAR_COMPLEX		15	-0.2896867	-0.8327015	0.7056604	0.8865381	1.0	7025	tags=40%, list=35%, signal=62%	
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX		20	-0.26595217	-0.83090085	0.70672095	0.8825865	1.0	1728	tags=15%, list=9%, signal=16%	
GOCC_MITOCHONDRIAL_CRISTA	GOCC_MITOCHONDRIAL_CRISTA		17	-0.2813964	-0.8211622	0.709434	0.89274377	1.0	952	tags=12%, list=5%, signal=12%	
GOCC_SNARE_COMPLEX	GOCC_SNARE_COMPLEX		47	-0.21686976	-0.80768347	0.79837066	0.9087255	1.0	2935	tags=19%, list=15%, signal=22%	
GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX	GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX		19	-0.26910332	-0.7975912	0.7324723	0.9173211	1.0	7310	tags=58%, list=37%, signal=91%	
GOCC_PHOTORECEPTOR_INNER_SEGMENT	GOCC_PHOTORECEPTOR_INNER_SEGMENT		56	-0.20543732	-0.79729235	0.82514733	0.91062295	1.0	3195	tags=23%, list=16%, signal=28%	
GOCC_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE		20	-0.2563697	-0.7792895	0.802682	0.92971545	1.0	5810	tags=35%, list=29%, signal=49%	
