NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RESPONSE_TO_DIETARY_EXCESS	GOBP_RESPONSE_TO_DIETARY_EXCESS	Details ...	29	-0.6021878	-1.9335473	0.0	0.013438666	0.332	853	tags=21%, list=5%, signal=22%	
GOBP_SLEEP	GOBP_SLEEP	Details ...	18	-0.703929	-1.9280908	0.001984127	0.013391279	0.344	1194	tags=22%, list=7%, signal=24%	
GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	Details ...	15	-0.72726	-1.8954365	0.0018552876	0.0196409	0.468	1102	tags=27%, list=7%, signal=29%	
GOBP_BILE_ACID_METABOLIC_PROCESS	GOBP_BILE_ACID_METABOLIC_PROCESS	Details ...	25	-0.6401657	-1.8716205	0.0	0.025130069	0.556	2810	tags=48%, list=17%, signal=58%	
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	Details ...	18	-0.6588377	-1.8699639	0.0042283298	0.024185348	0.567	2568	tags=33%, list=15%, signal=39%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION	Details ...	26	-0.6106449	-1.8616493	0.002096436	0.025890512	0.604	2328	tags=23%, list=14%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	Details ...	26	-0.61443347	-1.8420802	0.0	0.03186913	0.684	1833	tags=46%, list=11%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		29	-0.597722	-1.8226033	0.0016778524	0.039044105	0.755	1762	tags=34%, list=11%, signal=38%	
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE		33	-0.57812166	-1.8220203	0.0	0.03750107	0.755	467	tags=21%, list=3%, signal=22%	
GOBP_REGULATION_OF_HEART_GROWTH	GOBP_REGULATION_OF_HEART_GROWTH		74	-0.48845384	-1.815894	0.0	0.03861732	0.779	1927	tags=31%, list=12%, signal=35%	
GOBP_POSTSYNAPSE_ASSEMBLY	GOBP_POSTSYNAPSE_ASSEMBLY		26	-0.5854619	-1.8115479	0.0064655175	0.03901049	0.793	3729	tags=38%, list=22%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING		15	-0.68197507	-1.8055114	0.004040404	0.039965983	0.804	2568	tags=40%, list=15%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION		15	-0.6379448	-1.7882802	0.002074689	0.0473922	0.852	1151	tags=33%, list=7%, signal=36%	
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT	GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT		16	-0.69073737	-1.7781819	0.0036363637	0.05133072	0.877	1078	tags=25%, list=6%, signal=27%	
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY		15	-0.6081341	-1.7671416	0.004474273	0.056467816	0.899	2058	tags=27%, list=12%, signal=30%	
GOBP_REGULATION_OF_ORGAN_GROWTH	GOBP_REGULATION_OF_ORGAN_GROWTH		98	-0.45892674	-1.7635521	0.0	0.05680845	0.907	1927	tags=29%, list=12%, signal=32%	
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY		22	-0.65768075	-1.762319	0.013833992	0.055827063	0.911	2862	tags=55%, list=17%, signal=66%	
GOBP_XENOBIOTIC_METABOLIC_PROCESS	GOBP_XENOBIOTIC_METABOLIC_PROCESS		54	-0.5010283	-1.7598933	0.0018832391	0.055542193	0.916	2559	tags=26%, list=15%, signal=31%	
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE		18	-0.6389486	-1.7575608	0.0018621974	0.055410843	0.918	1989	tags=44%, list=12%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE		21	-0.59686923	-1.7488223	0.0021551724	0.05904039	0.931	2817	tags=48%, list=17%, signal=57%	
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION	GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION		19	-0.5863391	-1.7443557	0.01758794	0.05992385	0.939	1721	tags=16%, list=10%, signal=18%	
GOBP_NADP_METABOLIC_PROCESS	GOBP_NADP_METABOLIC_PROCESS		44	-0.53330314	-1.7418905	0.0	0.059733067	0.942	1925	tags=32%, list=11%, signal=36%	
GOBP_HEART_GROWTH	GOBP_HEART_GROWTH		102	-0.44530332	-1.7400577	0.0	0.0591067	0.946	1927	tags=26%, list=12%, signal=30%	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		31	-0.554819	-1.7348083	0.0	0.060815856	0.951	1569	tags=35%, list=9%, signal=39%	
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	GOBP_T_HELPER_2_CELL_DIFFERENTIATION		17	-0.6250639	-1.7328825	0.009596929	0.06062357	0.953	1380	tags=35%, list=8%, signal=38%	
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		17	-0.6495501	-1.7327669	0.012526096	0.059113264	0.953	2511	tags=47%, list=15%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH		48	-0.49228254	-1.7212207	0.0	0.06481796	0.964	1927	tags=35%, list=12%, signal=40%	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY		22	-0.55546534	-1.7190112	0.010775862	0.06472544	0.968	3729	tags=36%, list=22%, signal=47%	
GOBP_SPERM_AXONEME_ASSEMBLY	GOBP_SPERM_AXONEME_ASSEMBLY		19	-0.61014366	-1.7171563	0.012269938	0.064532	0.969	2352	tags=26%, list=14%, signal=31%	
GOBP_NADPH_REGENERATION	GOBP_NADPH_REGENERATION		21	-0.59897274	-1.7123753	0.007662835	0.06619456	0.972	1925	tags=38%, list=11%, signal=43%	
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		26	-0.5875505	-1.7094733	0.011560693	0.066886045	0.974	1641	tags=38%, list=10%, signal=43%	
GOBP_HEART_FORMATION	GOBP_HEART_FORMATION		27	-0.49527025	-1.7083781	0.0055710305	0.06609302	0.974	1187	tags=26%, list=7%, signal=28%	
GOBP_IMMATURE_T_CELL_PROLIFERATION	GOBP_IMMATURE_T_CELL_PROLIFERATION		19	-0.58142245	-1.7050196	0.010526316	0.06684843	0.974	1078	tags=21%, list=6%, signal=22%	
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		47	-0.49978372	-1.691878	0.0057034222	0.07488742	0.983	2048	tags=34%, list=12%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		26	-0.5221286	-1.6869287	0.01055409	0.07694533	0.987	2506	tags=23%, list=15%, signal=27%	
GOBP_CELLULAR_EXTRAVASATION	GOBP_CELLULAR_EXTRAVASATION		73	-0.45837253	-1.6829574	0.0	0.07870485	0.988	689	tags=19%, list=4%, signal=20%	
GOBP_VOCALIZATION_BEHAVIOR	GOBP_VOCALIZATION_BEHAVIOR		15	-0.59554625	-1.6808782	0.025510205	0.07884048	0.99	689	tags=13%, list=4%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR		15	-0.65415114	-1.66352	0.020183487	0.091266796	0.993	2253	tags=27%, list=13%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION		38	-0.49026194	-1.6622536	0.0018281536	0.09046589	0.994	2350	tags=39%, list=14%, signal=46%	
GOBP_INTERLEUKIN_4_PRODUCTION	GOBP_INTERLEUKIN_4_PRODUCTION		33	-0.52049834	-1.6572441	0.01362862	0.09346154	0.995	1151	tags=30%, list=7%, signal=32%	
GOBP_REGULATION_OF_HIPPO_SIGNALING	GOBP_REGULATION_OF_HIPPO_SIGNALING		17	-0.6191273	-1.6494498	0.012915129	0.09862695	0.997	2515	tags=35%, list=15%, signal=41%	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY		66	-0.47809592	-1.6471751	0.009708738	0.09890423	0.997	1510	tags=26%, list=9%, signal=28%	
GOBP_HOMOLOGOUS_RECOMBINATION	GOBP_HOMOLOGOUS_RECOMBINATION		45	-0.5354057	-1.645652	0.009803922	0.09854879	0.997	4216	tags=47%, list=25%, signal=62%	
GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		15	-0.59443665	-1.6410635	0.020737328	0.10108765	0.997	1186	tags=20%, list=7%, signal=22%	
GOBP_BONE_MATURATION	GOBP_BONE_MATURATION		25	-0.5164475	-1.64082	0.016949153	0.099623896	0.997	2506	tags=32%, list=15%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH		41	-0.4825558	-1.6394026	0.0	0.099183574	0.997	1927	tags=34%, list=12%, signal=38%	
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	GOBP_GAMMA_DELTA_T_CELL_ACTIVATION		20	-0.608151	-1.6391166	0.017361112	0.09779728	0.997	1887	tags=30%, list=11%, signal=34%	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY		17	-0.5963044	-1.6287825	0.029082773	0.1059807	0.999	1512	tags=41%, list=9%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		27	-0.5334564	-1.6285591	0.009541985	0.104490586	0.999	2048	tags=30%, list=12%, signal=34%	
GOBP_NEUTROPHIL_EXTRAVASATION	GOBP_NEUTROPHIL_EXTRAVASATION		15	-0.6357061	-1.6278694	0.014652015	0.10351373	0.999	427	tags=33%, list=3%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT		20	-0.57126176	-1.6275921	0.017793594	0.102139555	0.999	1592	tags=25%, list=10%, signal=28%	
GOBP_ACETYL_COA_METABOLIC_PROCESS	GOBP_ACETYL_COA_METABOLIC_PROCESS		31	-0.54294086	-1.6222891	0.009881423	0.10553904	0.999	2648	tags=45%, list=16%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY		19	-0.6042204	-1.6177777	0.013671875	0.10823565	0.999	1890	tags=42%, list=11%, signal=47%	
GOBP_URETER_DEVELOPMENT	GOBP_URETER_DEVELOPMENT		17	-0.5852069	-1.6146687	0.030737706	0.10977531	0.999	5479	tags=47%, list=33%, signal=70%	
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		63	-0.45876196	-1.6120663	0.0035650623	0.11067672	0.999	1833	tags=32%, list=11%, signal=36%	
GOBP_PROSTATE_GLAND_DEVELOPMENT	GOBP_PROSTATE_GLAND_DEVELOPMENT		43	-0.45396268	-1.6058459	0.0088691795	0.115244016	1.0	1217	tags=23%, list=7%, signal=25%	
GOBP_ANIMAL_ORGAN_MATURATION	GOBP_ANIMAL_ORGAN_MATURATION		28	-0.5024824	-1.6054406	0.017699115	0.113995634	1.0	2506	tags=29%, list=15%, signal=34%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		39	-0.42889404	-1.6037524	0.024221454	0.11418896	1.0	294	tags=8%, list=2%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION		38	-0.49121568	-1.6035126	0.007561437	0.112830065	1.0	1527	tags=37%, list=9%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT		15	-0.61585206	-1.6010466	0.03812825	0.11385981	1.0	1592	tags=33%, list=10%, signal=37%	
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS		45	-0.46708935	-1.5949794	0.003929273	0.118547074	1.0	726	tags=20%, list=4%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		82	-0.4287356	-1.5929796	0.0073664826	0.11896633	1.0	1096	tags=23%, list=7%, signal=25%	
GOBP_FATTY_ACID_BETA_OXIDATION	GOBP_FATTY_ACID_BETA_OXIDATION		71	-0.4701608	-1.5928208	0.018108651	0.11753691	1.0	2720	tags=37%, list=16%, signal=44%	
GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS		21	-0.53970337	-1.5887147	0.016018307	0.11983168	1.0	1447	tags=14%, list=9%, signal=16%	
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	GOBP_CELL_CELL_JUNCTION_ORGANIZATION		168	-0.38293543	-1.5881413	0.0018761726	0.11881269	1.0	2637	tags=28%, list=16%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		38	-0.4833291	-1.5862646	0.012027492	0.11920332	1.0	1570	tags=37%, list=9%, signal=41%	
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY		37	-0.48646283	-1.5855533	0.011650485	0.11847307	1.0	623	tags=16%, list=4%, signal=17%	
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		20	-0.5382838	-1.585355	0.016746411	0.117257036	1.0	2225	tags=25%, list=13%, signal=29%	
GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION		17	-0.55695873	-1.5785947	0.03253796	0.122919805	1.0	964	tags=18%, list=6%, signal=19%	
GOBP_LEUKOCYTE_AGGREGATION	GOBP_LEUKOCYTE_AGGREGATION		17	-0.6218634	-1.572437	0.028629856	0.12781373	1.0	1540	tags=47%, list=9%, signal=52%	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_CELL_JUNCTION_ASSEMBLY		115	-0.38990334	-1.5622233	0.0038986355	0.1373216	1.0	2605	tags=28%, list=16%, signal=33%	
GOBP_CELL_FATE_DETERMINATION	GOBP_CELL_FATE_DETERMINATION		22	-0.5416826	-1.5583613	0.029684601	0.14017156	1.0	1473	tags=18%, list=9%, signal=20%	
GOBP_NEUROTRANSMITTER_UPTAKE	GOBP_NEUROTRANSMITTER_UPTAKE		27	-0.518326	-1.5570318	0.025793651	0.139891	1.0	910	tags=19%, list=5%, signal=20%	
GOBP_REGULATION_OF_CELL_MATURATION	GOBP_REGULATION_OF_CELL_MATURATION		21	-0.52418655	-1.5534699	0.02079002	0.14241032	1.0	1284	tags=24%, list=8%, signal=26%	
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS		93	-0.43838364	-1.5510789	0.013084112	0.14347301	1.0	2720	tags=37%, list=16%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION		24	-0.5009769	-1.5493925	0.022633744	0.14381611	1.0	1927	tags=38%, list=12%, signal=42%	
GOBP_INTERLEUKIN_2_PRODUCTION	GOBP_INTERLEUKIN_2_PRODUCTION		68	-0.42573214	-1.5464431	0.003508772	0.14565109	1.0	1916	tags=31%, list=11%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		101	-0.40281025	-1.5450822	0.006655574	0.1455693	1.0	1798	tags=27%, list=11%, signal=30%	
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY		29	-0.52053183	-1.5397127	0.033519555	0.15052602	1.0	2709	tags=38%, list=16%, signal=45%	
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		18	-0.54802454	-1.5381784	0.048523206	0.15077098	1.0	569	tags=22%, list=3%, signal=23%	
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION		29	-0.49147996	-1.5373331	0.037190083	0.15014343	1.0	2293	tags=31%, list=14%, signal=36%	
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_ALPHA_BETA_T_CELL_PROLIFERATION		56	-0.43398523	-1.5364784	0.018018018	0.14958559	1.0	1798	tags=29%, list=11%, signal=32%	
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION		87	-0.38515273	-1.5335132	0.008438818	0.1515713	1.0	1186	tags=15%, list=7%, signal=16%	
GOBP_GLUTATHIONE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_METABOLIC_PROCESS		67	-0.4223536	-1.5321783	0.01509434	0.15160528	1.0	2094	tags=24%, list=13%, signal=27%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION		40	-0.45528293	-1.5312699	0.019607844	0.15100361	1.0	1927	tags=33%, list=12%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		30	-0.5011978	-1.5296528	0.02169982	0.15134676	1.0	578	tags=23%, list=3%, signal=24%	
GOBP_REGULATION_OF_URINE_VOLUME	GOBP_REGULATION_OF_URINE_VOLUME		16	-0.58186936	-1.5280086	0.03633218	0.15177874	1.0	1415	tags=25%, list=8%, signal=27%	
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS		16	-0.56618977	-1.5253215	0.04456328	0.15374233	1.0	2810	tags=44%, list=17%, signal=53%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		30	-0.53698367	-1.5240396	0.027633851	0.15378173	1.0	2803	tags=47%, list=17%, signal=56%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		118	-0.39656493	-1.5225183	0.0017889087	0.15416439	1.0	1546	tags=26%, list=9%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		29	-0.5359973	-1.5222487	0.033771105	0.1530202	1.0	2458	tags=52%, list=15%, signal=61%	
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		24	-0.5031573	-1.5198746	0.026209677	0.15427826	1.0	1679	tags=29%, list=10%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS		22	-0.5257212	-1.5189009	0.033663366	0.15401444	1.0	953	tags=27%, list=6%, signal=29%	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE		20	-0.5562033	-1.5186784	0.04563492	0.15283102	1.0	4919	tags=40%, list=29%, signal=57%	
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY		15	-0.5627034	-1.5169563	0.050290134	0.153352	1.0	1852	tags=27%, list=11%, signal=30%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		100	-0.38254526	-1.5133882	0.012987013	0.1560435	1.0	1630	tags=22%, list=10%, signal=24%	
GOBP_PEPTIDE_CROSS_LINKING	GOBP_PEPTIDE_CROSS_LINKING		29	-0.5385304	-1.5129628	0.053892214	0.15518235	1.0	2794	tags=52%, list=17%, signal=62%	
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS		48	-0.43990993	-1.5108598	0.013888889	0.15642087	1.0	1773	tags=25%, list=11%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION		49	-0.4287339	-1.5087771	0.019650655	0.15760723	1.0	1087	tags=12%, list=6%, signal=13%	
GOBP_OSTEOBLAST_DEVELOPMENT	GOBP_OSTEOBLAST_DEVELOPMENT		16	-0.58372784	-1.5065056	0.04291045	0.15899868	1.0	240	tags=13%, list=1%, signal=13%	
