NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		103	0.6127199	1.8317343	0.001934236	0.0043502194	0.066	2116	tags=48%, list=13%, signal=54%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		31	0.58825755	1.8286425	0.0	0.0044272947	0.071	3850	tags=42%, list=23%, signal=54%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		34	0.57136154	1.8136046	0.002247191	0.0052923546	0.089	3460	tags=47%, list=21%, signal=59%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		23	0.6571428	1.8106538	0.0021097045	0.00517485	0.091	3287	tags=70%, list=20%, signal=86%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		147	0.54414773	1.7925718	0.0	0.0063027386	0.11	2986	tags=44%, list=18%, signal=53%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		63	0.51839083	1.7902942	0.0021881838	0.006276469	0.113	1777	tags=33%, list=11%, signal=37%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		53	0.50764006	1.7617867	0.0021786492	0.008276214	0.15	3046	tags=43%, list=18%, signal=53%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		23	0.5801255	1.7495929	0.0043572984	0.009297361	0.171	1437	tags=26%, list=9%, signal=28%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		25	0.57666713	1.7346913	0.003944773	0.010747684	0.198	3512	tags=32%, list=21%, signal=40%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		39	0.5296426	1.7205693	0.0	0.012126972	0.222	2674	tags=38%, list=16%, signal=46%	
KEGG_MELANOMA	KEGG_MELANOMA		57	0.46892247	1.7008222	0.0	0.0143840425	0.255	2608	tags=28%, list=16%, signal=33%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		36	0.5201163	1.6988226	0.0072727273	0.014252312	0.26	2266	tags=28%, list=14%, signal=32%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		71	0.45127943	1.6966004	0.0	0.014347855	0.268	1558	tags=18%, list=9%, signal=20%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		53	0.4814595	1.6893221	0.004056795	0.015058175	0.285	2947	tags=30%, list=18%, signal=37%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		24	0.5642615	1.6793225	0.015473888	0.016292542	0.31	2210	tags=38%, list=13%, signal=43%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		28	0.5283719	1.6595882	0.009411764	0.01948424	0.352	3284	tags=50%, list=20%, signal=62%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		37	0.50881135	1.6575174	0.0063965884	0.019415284	0.358	678	tags=19%, list=4%, signal=20%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		34	0.50601786	1.6532329	0.0020242915	0.0198776	0.369	4133	tags=53%, list=25%, signal=70%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		43	0.5182051	1.6511027	0.00913242	0.019814607	0.376	3113	tags=40%, list=19%, signal=48%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		45	0.46609452	1.6509495	0.004032258	0.019364374	0.376	2501	tags=29%, list=15%, signal=34%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		30	0.5251606	1.6297914	0.00921659	0.022804273	0.425	447	tags=13%, list=3%, signal=14%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		53	0.46887887	1.6215514	0.0021929825	0.024479391	0.452	4678	tags=55%, list=28%, signal=76%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION		195	0.37209278	1.601206	0.0	0.02838605	0.501	1578	tags=14%, list=9%, signal=16%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		22	0.5317545	1.5953617	0.016018307	0.029487977	0.518	5363	tags=50%, list=32%, signal=73%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		161	0.37980136	1.5792166	0.0	0.033242486	0.558	3622	tags=37%, list=22%, signal=46%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		100	0.53060573	1.5717548	0.034623217	0.03445135	0.575	2986	tags=51%, list=18%, signal=62%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		60	0.46795803	1.5582161	0.02504817	0.038239215	0.605	2670	tags=35%, list=16%, signal=41%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		67	0.43165973	1.5556809	0.010683761	0.03837122	0.608	3535	tags=39%, list=21%, signal=49%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		84	0.4107266	1.5483987	0.00591716	0.040011216	0.625	2608	tags=23%, list=16%, signal=27%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		117	0.3884582	1.5285093	0.004950495	0.045668483	0.664	2913	tags=28%, list=17%, signal=34%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		128	0.36391062	1.5226603	0.005988024	0.046968672	0.683	2611	tags=20%, list=16%, signal=23%	
KEGG_GLIOMA	KEGG_GLIOMA		59	0.42075124	1.5166471	0.016548464	0.04804324	0.697	2372	tags=25%, list=14%, signal=30%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		284	0.3368149	1.4897616	0.0020283975	0.057545893	0.76	2971	tags=23%, list=18%, signal=27%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		44	0.44515142	1.4886097	0.027210884	0.05697292	0.763	1697	tags=25%, list=10%, signal=28%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		82	0.38670397	1.4813457	0.015053763	0.059537385	0.78	2947	tags=29%, list=18%, signal=35%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		30	0.44310397	1.4417928	0.04809619	0.07957837	0.862	447	tags=17%, list=3%, signal=17%	
KEGG_ASTHMA	KEGG_ASTHMA		18	0.58651173	1.4217227	0.115523465	0.08944732	0.891	1276	tags=28%, list=8%, signal=30%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		58	0.38732514	1.407955	0.060263652	0.09679259	0.909	2007	tags=17%, list=12%, signal=20%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		134	0.34759215	1.4029677	0.027149322	0.09831629	0.914	4066	tags=32%, list=24%, signal=42%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		102	0.3604813	1.4014561	0.046511628	0.09762465	0.914	1646	tags=17%, list=10%, signal=18%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		22	0.5079505	1.3847554	0.12869199	0.10737426	0.931	933	tags=18%, list=6%, signal=19%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		20	0.526153	1.3824518	0.12888889	0.10742642	0.933	933	tags=20%, list=6%, signal=21%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		90	0.3658562	1.3539271	0.049689442	0.12696575	0.956	2343	tags=23%, list=14%, signal=27%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		23	0.44769987	1.3370837	0.09552845	0.13873087	0.964	3586	tags=35%, list=21%, signal=44%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		158	0.3251	1.3338172	0.03526971	0.13943264	0.969	1238	tags=13%, list=7%, signal=14%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		38	0.3878653	1.323191	0.08624709	0.14684528	0.972	2694	tags=29%, list=16%, signal=34%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		49	0.37621364	1.3173478	0.08752735	0.1501857	0.976	598	tags=8%, list=4%, signal=8%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		44	0.39465466	1.296298	0.12450593	0.16722189	0.983	1375	tags=20%, list=8%, signal=22%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		30	0.4034287	1.2873347	0.107061505	0.17401417	0.986	3054	tags=33%, list=18%, signal=41%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		65	0.34502214	1.2744648	0.10046729	0.1835666	0.986	2275	tags=23%, list=14%, signal=27%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		77	0.33845037	1.2630365	0.08374384	0.19330612	0.99	3099	tags=30%, list=19%, signal=36%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		115	0.30584276	1.2506281	0.09650582	0.20405357	0.991	2130	tags=11%, list=13%, signal=13%	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		87	0.3339944	1.2390695	0.13902439	0.2132079	0.994	3563	tags=31%, list=21%, signal=39%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		22	0.4258713	1.2384233	0.17336152	0.21108243	0.995	3988	tags=41%, list=24%, signal=54%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		79	0.32443777	1.2372661	0.11162791	0.2094919	0.995	3288	tags=24%, list=20%, signal=30%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		114	0.30050513	1.2165091	0.1290944	0.22993147	0.998	3363	tags=21%, list=20%, signal=26%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		113	0.31588942	1.2128475	0.13932584	0.23141918	0.998	2996	tags=27%, list=18%, signal=32%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		40	0.3615406	1.212027	0.17025863	0.22935265	0.998	1437	tags=20%, list=9%, signal=22%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		72	0.33429995	1.207645	0.14957266	0.23216331	0.998	2971	tags=29%, list=18%, signal=35%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		51	0.33723783	1.1949979	0.14692983	0.24582997	0.998	2300	tags=22%, list=14%, signal=25%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		120	0.2969488	1.1830313	0.15401301	0.25787774	0.998	3574	tags=27%, list=21%, signal=34%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		69	0.32484657	1.1811407	0.17991632	0.25734103	0.998	2947	tags=26%, list=18%, signal=32%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		26	0.4218024	1.1766752	0.2701525	0.25965938	0.998	933	tags=15%, list=6%, signal=16%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		68	0.30183154	1.1628047	0.19269776	0.27415448	0.998	2670	tags=22%, list=16%, signal=26%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		73	0.3073641	1.1569135	0.20770878	0.27902535	0.999	2120	tags=21%, list=13%, signal=23%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		25	0.38919917	1.1554412	0.27554744	0.2776337	0.999	40	tags=4%, list=0%, signal=4%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		19	0.40191245	1.1496937	0.26494023	0.282374	1.0	1155	tags=16%, list=7%, signal=17%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		73	0.2950553	1.1360044	0.23622048	0.2979488	1.0	2670	tags=19%, list=16%, signal=23%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		94	0.30931526	1.1338147	0.20750552	0.29768825	1.0	2550	tags=20%, list=15%, signal=24%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		54	0.34773088	1.1313734	0.28108108	0.298146	1.0	1457	tags=19%, list=9%, signal=20%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		20	0.39542106	1.1238921	0.29149798	0.30562156	1.0	3542	tags=40%, list=21%, signal=51%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		45	0.32581744	1.1108863	0.3011811	0.32008475	1.0	1613	tags=13%, list=10%, signal=15%	
KEGG_PEROXISOME	KEGG_PEROXISOME		71	0.3101877	1.1090033	0.2580645	0.31923652	1.0	1536	tags=14%, list=9%, signal=15%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		72	0.3028125	1.1088889	0.2710084	0.3161266	1.0	2073	tags=14%, list=12%, signal=16%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		29	0.3757811	1.0973755	0.3227848	0.329403	1.0	2992	tags=28%, list=18%, signal=34%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		61	0.30169314	1.0906352	0.28773585	0.3362265	1.0	2169	tags=20%, list=13%, signal=23%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		25	0.348923	1.0887256	0.31235433	0.3360139	1.0	4191	tags=32%, list=25%, signal=43%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		104	0.28219268	1.0847907	0.26794258	0.33824608	1.0	3527	tags=31%, list=21%, signal=39%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		31	0.3383165	1.076259	0.36167148	0.3473341	1.0	464	tags=6%, list=3%, signal=7%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		118	0.28823048	1.0477473	0.35885167	0.38803688	1.0	2710	tags=25%, list=16%, signal=30%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		60	0.28612056	1.0347427	0.36136365	0.40620834	1.0	3491	tags=27%, list=21%, signal=34%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	0.37415022	1.0269127	0.42444444	0.41531357	1.0	3238	tags=25%, list=19%, signal=31%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		20	0.34994522	1.0266315	0.41025642	0.41188905	1.0	1326	tags=10%, list=8%, signal=11%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		32	0.30821297	0.976654	0.46601942	0.49646276	1.0	3500	tags=28%, list=21%, signal=35%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		19	0.33751157	0.962703	0.5143954	0.51790017	1.0	1326	tags=16%, list=8%, signal=17%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		19	0.3308549	0.9526416	0.5100671	0.5325491	1.0	2641	tags=32%, list=16%, signal=37%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		50	0.2694185	0.93191135	0.5772994	0.56896317	1.0	2475	tags=18%, list=15%, signal=21%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		27	0.29977113	0.8868064	0.6311927	0.65366346	1.0	3409	tags=30%, list=20%, signal=37%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		40	0.2678233	0.8579343	0.7056962	0.7077067	1.0	4376	tags=23%, list=26%, signal=30%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		21	0.31797105	0.851438	0.64908254	0.71375716	1.0	3577	tags=29%, list=21%, signal=36%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		26	0.27356046	0.80911386	0.7443439	0.7877959	1.0	3563	tags=35%, list=21%, signal=44%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		37	0.21761815	0.7041486	0.934466	0.92270917	1.0	3824	tags=24%, list=23%, signal=31%	
