NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		25	0.61046135	1.9401143	0.0	0.03347098	0.608	2299	tags=40%, list=12%, signal=45%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		172	0.4253501	1.9358882	0.0	0.03412986	0.63	3532	tags=34%, list=18%, signal=41%	
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	GOBP_ONE_CARBON_COMPOUND_TRANSPORT		18	0.6763483	1.9343555	0.0	0.033692542	0.637	3198	tags=44%, list=16%, signal=53%	
GOBP_TISSUE_MIGRATION	GOBP_TISSUE_MIGRATION		323	0.39417937	1.9295691	0.0	0.034642264	0.665	3597	tags=35%, list=18%, signal=42%	
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION		461	0.38044432	1.9286883	0.0	0.03395415	0.666	3656	tags=34%, list=18%, signal=40%	
GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN	GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN		41	0.5381116	1.9265366	0.0018214936	0.0337849	0.673	1588	tags=24%, list=8%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS		17	0.6770183	1.9236146	0.0	0.03437279	0.69	1267	tags=41%, list=6%, signal=44%	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		18	0.6631165	1.9192673	0.0	0.03580739	0.721	1407	tags=39%, list=7%, signal=42%	
GOBP_ADHERENS_JUNCTION_ORGANIZATION	GOBP_ADHERENS_JUNCTION_ORGANIZATION		50	0.5200485	1.9182676	0.0016313214	0.035218667	0.725	4788	tags=46%, list=24%, signal=60%	
GOBP_SALIVARY_GLAND_DEVELOPMENT	GOBP_SALIVARY_GLAND_DEVELOPMENT		40	0.5408424	1.9168308	0.0	0.034805436	0.728	3514	tags=48%, list=18%, signal=58%	
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE		37	0.5488337	1.915944	0.0	0.03438459	0.73	4467	tags=54%, list=22%, signal=70%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION		20	0.64228255	1.9121963	0.0	0.03518772	0.748	2583	tags=50%, list=13%, signal=57%	
GOBP_RESPONSE_TO_FATTY_ACID	GOBP_RESPONSE_TO_FATTY_ACID		36	0.56381834	1.9049861	0.0	0.037718795	0.78	2336	tags=31%, list=12%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		32	0.57651764	1.9000463	0.0	0.038826484	0.795	2872	tags=44%, list=14%, signal=51%	
GOBP_TRANSCYTOSIS	GOBP_TRANSCYTOSIS		23	0.6024934	1.8998022	0.0017667845	0.038097862	0.795	4490	tags=65%, list=22%, signal=84%	
GOBP_MYELIN_ASSEMBLY	GOBP_MYELIN_ASSEMBLY		25	0.59845024	1.8982867	0.0	0.03789761	0.799	2178	tags=36%, list=11%, signal=40%	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION		25	0.60018134	1.8940206	0.0	0.039214797	0.817	3073	tags=48%, list=15%, signal=57%	
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	GOBP_LUNG_EPITHELIUM_DEVELOPMENT		56	0.49582708	1.8929063	0.0	0.038783383	0.82	5467	tags=55%, list=27%, signal=76%	
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		220	0.40028208	1.8883959	0.0	0.04035922	0.839	3826	tags=33%, list=19%, signal=40%	
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT		132	0.42817518	1.8883643	0.0	0.039535567	0.839	4005	tags=36%, list=20%, signal=45%	
GOBP_EPIBOLY	GOBP_EPIBOLY		35	0.55119485	1.885496	0.0017953322	0.040203746	0.849	2029	tags=34%, list=10%, signal=38%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION		123	0.4353474	1.8853209	0.0	0.039481375	0.849	4746	tags=43%, list=24%, signal=56%	
GOBP_REGULATION_OF_VASCULOGENESIS	GOBP_REGULATION_OF_VASCULOGENESIS		16	0.6821858	1.8828589	0.0035650623	0.039888628	0.856	5552	tags=88%, list=28%, signal=121%	
GOBP_LYMPHANGIOGENESIS	GOBP_LYMPHANGIOGENESIS		21	0.62453824	1.882839	0.003327787	0.039156828	0.856	3597	tags=43%, list=18%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS		56	0.49823073	1.8811135	0.0	0.03936614	0.859	3656	tags=39%, list=18%, signal=48%	
GOBP_BONE_GROWTH	GOBP_BONE_GROWTH		37	0.5470473	1.8777537	0.0	0.040282547	0.874	1817	tags=30%, list=9%, signal=33%	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GOBP_PLASMA_MEMBRANE_ORGANIZATION		162	0.41636258	1.8777136	0.0	0.039563213	0.874	3332	tags=30%, list=17%, signal=36%	
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS		90	0.45201784	1.877207	0.0	0.03916538	0.877	3656	tags=36%, list=18%, signal=43%	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE		27	0.57545745	1.8705907	0.0	0.04143409	0.894	4242	tags=63%, list=21%, signal=80%	
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		119	0.43376112	1.87037	0.0	0.0408265	0.894	2220	tags=27%, list=11%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	0.62812454	1.866764	0.0054151625	0.04171457	0.906	2299	tags=42%, list=12%, signal=48%	
GOBP_EPITHELIAL_CELL_MORPHOGENESIS	GOBP_EPITHELIAL_CELL_MORPHOGENESIS		47	0.5054123	1.8635497	0.0	0.042447947	0.912	3514	tags=45%, list=18%, signal=54%	
GOBP_VASCULAR_WOUND_HEALING	GOBP_VASCULAR_WOUND_HEALING		16	0.666501	1.8624525	0.0018083183	0.042144265	0.912	888	tags=38%, list=4%, signal=39%	
GOBP_DETOXIFICATION	GOBP_DETOXIFICATION		58	0.49066973	1.8614864	0.0	0.041868508	0.918	6581	tags=48%, list=33%, signal=72%	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT		255	0.3917734	1.856976	0.0	0.043634444	0.928	2791	tags=26%, list=14%, signal=30%	
GOBP_REGULATION_OF_RECEPTOR_BINDING	GOBP_REGULATION_OF_RECEPTOR_BINDING		23	0.6063724	1.8516728	0.0	0.045608696	0.944	1927	tags=39%, list=10%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS		27	0.5717764	1.8501403	0.0	0.04583358	0.948	3656	tags=52%, list=18%, signal=63%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		253	0.3886346	1.8479769	0.0	0.046454813	0.949	2829	tags=28%, list=14%, signal=32%	
GOBP_LYMPH_VESSEL_DEVELOPMENT	GOBP_LYMPH_VESSEL_DEVELOPMENT		32	0.55649996	1.8466775	0.0	0.046315573	0.95	1130	tags=31%, list=6%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION		354	0.3747277	1.8391371	0.0	0.04951443	0.963	3073	tags=28%, list=15%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		171	0.39984366	1.8317462	0.0	0.053324565	0.967	3981	tags=39%, list=20%, signal=48%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		307	0.37699425	1.8313798	0.0	0.052748047	0.967	3555	tags=30%, list=18%, signal=36%	
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS		60	0.47999755	1.8294368	0.0	0.05332018	0.968	3544	tags=42%, list=18%, signal=51%	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY		39	0.52662545	1.8291072	0.0017211704	0.052897524	0.968	2071	tags=38%, list=10%, signal=43%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		325	0.3747713	1.8290881	0.0	0.05218269	0.968	3725	tags=34%, list=19%, signal=41%	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		118	0.41840008	1.8274555	0.0	0.052388467	0.971	3720	tags=32%, list=19%, signal=39%	
GOBP_MESENCHYME_DEVELOPMENT	GOBP_MESENCHYME_DEVELOPMENT		301	0.37537694	1.825004	0.0	0.05301362	0.973	3667	tags=31%, list=18%, signal=38%	
GOBP_HIPPO_SIGNALING	GOBP_HIPPO_SIGNALING		37	0.53404003	1.8245672	0.005172414	0.052514043	0.973	4055	tags=49%, list=20%, signal=61%	
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION		226	0.38624832	1.824313	0.0	0.0519993	0.974	3653	tags=34%, list=18%, signal=41%	
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS		28	0.5546206	1.8235686	0.0017241379	0.051768366	0.974	3277	tags=50%, list=16%, signal=60%	
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS		20	0.605288	1.8193148	0.0	0.053531	0.98	2029	tags=40%, list=10%, signal=44%	
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS		41	0.5120624	1.8174108	0.0032840723	0.054103736	0.981	2087	tags=32%, list=10%, signal=35%	
GOBP_PLASMA_MEMBRANE_FUSION	GOBP_PLASMA_MEMBRANE_FUSION		24	0.57200456	1.8167701	0.0034542314	0.05386592	0.984	2095	tags=33%, list=10%, signal=37%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE		253	0.38127548	1.8163432	0.0	0.053501714	0.984	2263	tags=23%, list=11%, signal=26%	
GOBP_MOTOR_NEURON_AXON_GUIDANCE	GOBP_MOTOR_NEURON_AXON_GUIDANCE		37	0.5220743	1.8141671	0.0017301039	0.054198958	0.987	4649	tags=49%, list=23%, signal=63%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT		43	0.50568676	1.8120037	0.0016977929	0.05472279	0.987	2081	tags=30%, list=10%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		124	0.42063624	1.8098358	0.00152207	0.055521574	0.988	4372	tags=42%, list=22%, signal=53%	
GOBP_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	GOBP_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING		15	0.6649605	1.8097852	0.0035842294	0.054909	0.988	2263	tags=33%, list=11%, signal=38%	
GOBP_SERTOLI_CELL_DEVELOPMENT	GOBP_SERTOLI_CELL_DEVELOPMENT		22	0.60150164	1.8029838	0.0034542314	0.058814213	0.992	3470	tags=45%, list=17%, signal=55%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS		23	0.571993	1.8000152	0.0036101083	0.06016801	0.993	4502	tags=52%, list=23%, signal=67%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT		15	0.6431366	1.7993808	0.005504587	0.059959304	0.993	6340	tags=80%, list=32%, signal=117%	
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT		22	0.584608	1.7982076	0.003629764	0.06013735	0.995	1942	tags=36%, list=10%, signal=40%	
GOBP_NEPHRON_TUBULE_FORMATION	GOBP_NEPHRON_TUBULE_FORMATION		20	0.58962333	1.7968338	0.0017361111	0.060300604	0.996	1480	tags=35%, list=7%, signal=38%	
GOBP_VESICLE_BUDDING_FROM_MEMBRANE	GOBP_VESICLE_BUDDING_FROM_MEMBRANE		76	0.44394398	1.7963654	0.0	0.059941925	0.996	4491	tags=38%, list=22%, signal=49%	
GOBP_ENDOCHONDRAL_BONE_GROWTH	GOBP_ENDOCHONDRAL_BONE_GROWTH		32	0.5376785	1.7944701	0.0017391305	0.060450785	0.997	1817	tags=28%, list=9%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION		30	0.5291763	1.7900859	0.0049586776	0.06254137	0.997	1781	tags=33%, list=9%, signal=37%	
GOBP_GAP_JUNCTION_ASSEMBLY	GOBP_GAP_JUNCTION_ASSEMBLY		16	0.6381626	1.7893976	0.006722689	0.062321678	0.997	2581	tags=44%, list=13%, signal=50%	
GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE		217	0.3834515	1.7891684	0.0	0.061853457	0.997	2695	tags=26%, list=13%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		179	0.38957554	1.7886412	0.0	0.06156555	0.997	5539	tags=43%, list=28%, signal=59%	
GOBP_FOCAL_ADHESION_ASSEMBLY	GOBP_FOCAL_ADHESION_ASSEMBLY		86	0.4448965	1.7883198	0.0015923567	0.06118218	0.997	3826	tags=40%, list=19%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		159	0.3989086	1.7880183	0.0	0.060772073	0.997	3532	tags=36%, list=18%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		123	0.41486463	1.7877243	0.0	0.060358346	0.997	3627	tags=32%, list=18%, signal=39%	
GOBP_FIBROBLAST_ACTIVATION	GOBP_FIBROBLAST_ACTIVATION		18	0.60765696	1.7874787	0.0053859963	0.060008463	0.997	2407	tags=28%, list=12%, signal=32%	
GOBP_SMOOTH_MUSCLE_CONTRACTION	GOBP_SMOOTH_MUSCLE_CONTRACTION		118	0.41274464	1.7852505	0.0015174507	0.060809676	0.998	3335	tags=32%, list=17%, signal=38%	
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS		31	0.53186953	1.7817105	0.0033898305	0.062355652	0.998	4502	tags=45%, list=23%, signal=58%	
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		102	0.41778573	1.7808439	0.0	0.06241381	0.999	4287	tags=40%, list=21%, signal=51%	
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	GOBP_REGULATION_OF_RECEPTOR_CLUSTERING		23	0.5818786	1.7796494	0.0069444445	0.06257627	0.999	1564	tags=30%, list=8%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		210	0.38169315	1.779161	0.0	0.06236784	0.999	3981	tags=35%, list=20%, signal=44%	
GOBP_COPPER_ION_HOMEOSTASIS	GOBP_COPPER_ION_HOMEOSTASIS		17	0.59971774	1.7747873	0.0125	0.064468466	1.0	1770	tags=29%, list=9%, signal=32%	
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION		213	0.38113278	1.7737149	0.0	0.06459869	1.0	3908	tags=33%, list=20%, signal=40%	
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	GOBP_CEREBRAL_CORTEX_DEVELOPMENT		113	0.4131135	1.772437	0.0	0.06487904	1.0	4203	tags=35%, list=21%, signal=45%	
GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT	GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT		38	0.5096245	1.7714422	0.0034542314	0.06495057	1.0	1851	tags=21%, list=9%, signal=23%	
GOBP_ADULT_HEART_DEVELOPMENT	GOBP_ADULT_HEART_DEVELOPMENT		15	0.6332118	1.7712375	0.0037807184	0.06446072	1.0	2469	tags=47%, list=12%, signal=53%	
GOBP_TRACHEA_DEVELOPMENT	GOBP_TRACHEA_DEVELOPMENT		22	0.5824156	1.765864	0.007142857	0.06777342	1.0	2741	tags=41%, list=14%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		55	0.47373012	1.7656442	0.0016393443	0.06738564	1.0	3751	tags=40%, list=19%, signal=49%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		201	0.38527766	1.76476	0.0	0.06738623	1.0	1682	tags=22%, list=8%, signal=24%	
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT		60	0.458264	1.763943	0.0	0.067269646	1.0	3064	tags=32%, list=15%, signal=37%	
GOBP_RENAL_FILTRATION	GOBP_RENAL_FILTRATION		30	0.52334076	1.7637327	0.0051282053	0.06684857	1.0	2233	tags=37%, list=11%, signal=41%	
GOBP_LYMPH_VESSEL_MORPHOGENESIS	GOBP_LYMPH_VESSEL_MORPHOGENESIS		25	0.5570562	1.7631127	0.0032840723	0.06668328	1.0	1130	tags=28%, list=6%, signal=30%	
