NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT	Details ...	137	0.41386467	1.8185833	0.0	0.0320275	0.351	2389	tags=28%, list=12%, signal=32%	
GOCC_MICROVILLUS	GOCC_MICROVILLUS	Details ...	105	0.4340231	1.8184755	0.0015698588	0.03020756	0.352	3198	tags=31%, list=16%, signal=37%	
GOCC_EXTRACELLULAR_EXOSOME	GOCC_EXTRACELLULAR_EXOSOME	Details ...	87	0.44112244	1.8110974	0.0015748031	0.030414479	0.369	2814	tags=26%, list=14%, signal=31%	
GOCC_APICAL_PLASMA_MEMBRANE	GOCC_APICAL_PLASMA_MEMBRANE	Details ...	367	0.36588073	1.8066729	0.0	0.030353243	0.382	4026	tags=29%, list=20%, signal=36%	
GOCC_CELL_CORTEX	GOCC_CELL_CORTEX	Details ...	302	0.37069863	1.7927138	0.0	0.034279533	0.434	4559	tags=35%, list=23%, signal=45%	
GOCC_SCHMIDT_LANTERMAN_INCISURE	GOCC_SCHMIDT_LANTERMAN_INCISURE		15	0.6488297	1.7886916	0.0018796993	0.034388147	0.45	2178	tags=40%, list=11%, signal=45%	
GOCC_CORTICAL_CYTOSKELETON	GOCC_CORTICAL_CYTOSKELETON		120	0.40907127	1.781228	0.0	0.036034983	0.487	4312	tags=37%, list=22%, signal=46%	
GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE		20	0.5964964	1.77823	0.0017361111	0.035219405	0.492	4206	tags=50%, list=21%, signal=63%	
GOCC_GOLGI_CISTERNA_MEMBRANE	GOCC_GOLGI_CISTERNA_MEMBRANE		18	0.6035401	1.7717525	0.005376344	0.035910524	0.513	5642	tags=61%, list=28%, signal=85%	
GOCC_COMPACT_MYELIN	GOCC_COMPACT_MYELIN		20	0.5844189	1.7346987	0.0017605633	0.050629817	0.66	2178	tags=35%, list=11%, signal=39%	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	GOCC_CORTICAL_ACTIN_CYTOSKELETON		85	0.43234512	1.7343016	0.0	0.049045738	0.663	1715	tags=24%, list=9%, signal=26%	
GOCC_MYELIN_SHEATH	GOCC_MYELIN_SHEATH		213	0.3732189	1.72297	0.0	0.05224829	0.709	4482	tags=31%, list=22%, signal=40%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		23	0.56152016	1.7205483	0.008976661	0.051483188	0.717	2325	tags=30%, list=12%, signal=34%	
GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX		16	0.6050105	1.7160064	0.008726004	0.052096505	0.739	813	tags=31%, list=4%, signal=33%	
GOCC_CATENIN_COMPLEX	GOCC_CATENIN_COMPLEX		31	0.5128755	1.7151968	0.0100334445	0.050867233	0.743	4326	tags=45%, list=22%, signal=58%	
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE		90	0.4154795	1.713557	0.0014925373	0.049872197	0.747	3767	tags=34%, list=19%, signal=42%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		172	0.3804217	1.7110374	0.0	0.049556475	0.756	3771	tags=34%, list=19%, signal=41%	
GOCC_BRUSH_BORDER_MEMBRANE	GOCC_BRUSH_BORDER_MEMBRANE		78	0.4261497	1.7104013	0.004702194	0.04859307	0.759	5448	tags=41%, list=27%, signal=56%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		143	0.38513726	1.7007823	0.0	0.051603578	0.794	4026	tags=29%, list=20%, signal=36%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		56	0.44583383	1.6995407	0.004672897	0.050695512	0.799	2382	tags=32%, list=12%, signal=36%	
GOCC_CLATHRIN_COATED_PIT	GOCC_CLATHRIN_COATED_PIT		70	0.42269605	1.6661963	0.0031695722	0.067292884	0.87	4478	tags=37%, list=22%, signal=48%	
GOCC_M_BAND	GOCC_M_BAND		19	0.5629373	1.664973	0.017953321	0.06651725	0.874	630	tags=21%, list=3%, signal=22%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		294	0.3392583	1.6380411	0.0	0.082049765	0.927	3514	tags=27%, list=18%, signal=32%	
GOCC_GOLGI_MEDIAL_CISTERNA	GOCC_GOLGI_MEDIAL_CISTERNA		19	0.5602044	1.6268349	0.02640845	0.0882523	0.94	3393	tags=37%, list=17%, signal=44%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		393	0.32463184	1.6210713	0.0	0.08976489	0.95	3353	tags=27%, list=17%, signal=32%	
GOCC_ACTIN_BASED_CELL_PROJECTION	GOCC_ACTIN_BASED_CELL_PROJECTION		228	0.34404215	1.6173584	0.0	0.09075556	0.953	4372	tags=32%, list=22%, signal=41%	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE		240	0.33977982	1.6112005	0.0	0.09262758	0.96	3513	tags=27%, list=18%, signal=32%	
GOCC_LATE_ENDOSOME	GOCC_LATE_ENDOSOME		246	0.34074065	1.6066922	0.0013986015	0.09412905	0.966	3051	tags=25%, list=15%, signal=29%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		90	0.3872123	1.6005859	0.0	0.09713087	0.973	1924	tags=23%, list=10%, signal=26%	
GOCC_SARCOLEMMA	GOCC_SARCOLEMMA		166	0.35287952	1.5916508	0.0	0.10256531	0.982	2015	tags=21%, list=10%, signal=23%	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE		34	0.4681483	1.5872903	0.023489933	0.10359985	0.983	2049	tags=24%, list=10%, signal=26%	
GOCC_EXTRACELLULAR_ORGANELLE	GOCC_EXTRACELLULAR_ORGANELLE		107	0.37511548	1.5870034	0.0030534351	0.1016975	0.983	1564	tags=19%, list=8%, signal=20%	
GOCC_AUTOPHAGOSOME_MEMBRANE	GOCC_AUTOPHAGOSOME_MEMBRANE		36	0.45089623	1.5721543	0.024734983	0.11263603	0.989	2460	tags=31%, list=12%, signal=35%	
GOCC_GOLGI_CISTERNA	GOCC_GOLGI_CISTERNA		60	0.40868402	1.5666361	0.018151816	0.11516252	0.991	5642	tags=42%, list=28%, signal=58%	
GOCC_GOLGI_LUMEN	GOCC_GOLGI_LUMEN		20	0.5323828	1.5501603	0.04310345	0.1281424	0.996	3213	tags=45%, list=16%, signal=54%	
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX		126	0.35243395	1.5447103	0.005934718	0.13202263	0.998	5294	tags=40%, list=27%, signal=54%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		204	0.3314279	1.543409	0.0	0.13098773	0.999	3519	tags=25%, list=18%, signal=30%	
GOCC_SITE_OF_POLARIZED_GROWTH	GOCC_SITE_OF_POLARIZED_GROWTH		206	0.3302942	1.5362048	0.0014306152	0.13565376	0.999	4372	tags=36%, list=22%, signal=46%	
GOCC_VESICLE_COAT	GOCC_VESICLE_COAT		59	0.39808968	1.5360153	0.019169329	0.13331817	0.999	5604	tags=44%, list=28%, signal=61%	
GOCC_MICROBODY_MEMBRANE	GOCC_MICROBODY_MEMBRANE		46	0.42444396	1.5355933	0.019672131	0.13132066	0.999	6093	tags=57%, list=31%, signal=81%	
GOCC_CONTRACTILE_FIBER	GOCC_CONTRACTILE_FIBER		236	0.32611546	1.5346445	0.0	0.12993422	0.999	3806	tags=26%, list=19%, signal=32%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		405	0.30637476	1.5328572	0.0	0.12960261	1.0	3914	tags=30%, list=20%, signal=36%	
GOCC_FILOPODIUM_MEMBRANE	GOCC_FILOPODIUM_MEMBRANE		17	0.5267684	1.5263271	0.048964217	0.13370873	1.0	1666	tags=35%, list=8%, signal=38%	
GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE	GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE		27	0.46711054	1.5261108	0.03885135	0.13174158	1.0	5911	tags=56%, list=30%, signal=79%	
GOCC_COSTAMERE	GOCC_COSTAMERE		19	0.517954	1.5161729	0.05090909	0.13939323	1.0	4937	tags=53%, list=25%, signal=70%	
GOCC_SYNAPTIC_CLEFT	GOCC_SYNAPTIC_CLEFT		19	0.5035148	1.5127734	0.04521739	0.14044526	1.0	3627	tags=42%, list=18%, signal=51%	
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK		339	0.3065616	1.5058547	0.0	0.14532283	1.0	4966	tags=33%, list=25%, signal=43%	
GOCC_EARLY_ENDOSOME	GOCC_EARLY_ENDOSOME		344	0.30248442	1.5017347	0.0012936611	0.14750907	1.0	4919	tags=33%, list=25%, signal=43%	
GOCC_SARCOMERE	GOCC_SARCOMERE		198	0.32725945	1.5005064	0.0028490028	0.14692608	1.0	2287	tags=19%, list=11%, signal=21%	
GOCC_PRC1_COMPLEX	GOCC_PRC1_COMPLEX		15	0.5279479	1.4796292	0.06205674	0.16828425	1.0	3103	tags=40%, list=16%, signal=47%	
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX		127	0.34061497	1.4748647	0.007800312	0.17189641	1.0	5156	tags=42%, list=26%, signal=56%	
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE		55	0.39436942	1.4702598	0.034710743	0.17511256	1.0	6099	tags=51%, list=31%, signal=73%	
GOCC_INTERCALATED_DISC	GOCC_INTERCALATED_DISC		67	0.3779517	1.4681373	0.030995106	0.17550325	1.0	3767	tags=31%, list=19%, signal=39%	
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK	GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK		25	0.46590874	1.4680265	0.040816326	0.17311509	1.0	6534	tags=64%, list=33%, signal=95%	
GOCC_GOLGI_STACK	GOCC_GOLGI_STACK		85	0.36036265	1.4629698	0.031496063	0.17688648	1.0	5180	tags=35%, list=26%, signal=47%	
GOCC_SECRETORY_GRANULE	GOCC_SECRETORY_GRANULE		418	0.29299706	1.4620589	0.0013531799	0.17554319	1.0	1924	tags=16%, list=10%, signal=18%	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE		189	0.31607085	1.460967	0.0014858841	0.17453367	1.0	3840	tags=30%, list=19%, signal=37%	
GOCC_PORE_COMPLEX	GOCC_PORE_COMPLEX		26	0.46180853	1.4577136	0.065026365	0.17651857	1.0	4104	tags=38%, list=21%, signal=48%	
GOCC_INTEGRIN_COMPLEX	GOCC_INTEGRIN_COMPLEX		33	0.42690134	1.4560008	0.05317324	0.17649718	1.0	1264	tags=27%, list=6%, signal=29%	
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX	GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX		44	0.40737173	1.4522333	0.038590603	0.1783899	1.0	4441	tags=34%, list=22%, signal=44%	
GOCC_DYNEIN_COMPLEX	GOCC_DYNEIN_COMPLEX		52	0.3893897	1.4457562	0.045826513	0.18467796	1.0	4060	tags=27%, list=20%, signal=34%	
GOCC_COATED_VESICLE	GOCC_COATED_VESICLE		203	0.30842048	1.4355496	0.00723589	0.19491108	1.0	5664	tags=36%, list=28%, signal=50%	
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT	GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT		311	0.29372412	1.4209316	0.0013642565	0.21276647	1.0	5236	tags=35%, list=26%, signal=47%	
GOCC_ACROSOMAL_MEMBRANE	GOCC_ACROSOMAL_MEMBRANE		24	0.44743654	1.4200983	0.06834532	0.21130377	1.0	652	tags=21%, list=3%, signal=22%	
GOCC_CCR4_NOT_COMPLEX	GOCC_CCR4_NOT_COMPLEX		16	0.5041959	1.4179702	0.07265774	0.2117231	1.0	4505	tags=38%, list=23%, signal=48%	
GOCC_I_BAND	GOCC_I_BAND		144	0.31606823	1.3983514	0.00927357	0.24036638	1.0	2015	tags=18%, list=10%, signal=20%	
GOCC_FILAMENTOUS_ACTIN	GOCC_FILAMENTOUS_ACTIN		36	0.40192485	1.3961295	0.054607507	0.2411915	1.0	4468	tags=36%, list=22%, signal=46%	
GOCC_TRANSPORT_VESICLE_MEMBRANE	GOCC_TRANSPORT_VESICLE_MEMBRANE		151	0.31321332	1.3886852	0.025914634	0.2494827	1.0	5622	tags=38%, list=28%, signal=53%	
GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT		32	0.41402277	1.3870546	0.087030716	0.2492761	1.0	3637	tags=34%, list=18%, signal=42%	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX		53	0.36146402	1.3843206	0.0576	0.2507757	1.0	4093	tags=30%, list=21%, signal=38%	
GOCC_ACROSOMAL_VESICLE	GOCC_ACROSOMAL_VESICLE		149	0.30964875	1.3764274	0.029282577	0.26035863	1.0	1804	tags=16%, list=9%, signal=18%	
GOCC_COATED_VESICLE_MEMBRANE	GOCC_COATED_VESICLE_MEMBRANE		89	0.33817628	1.3759986	0.03652968	0.25816935	1.0	5911	tags=43%, list=30%, signal=60%	
GOCC_CENTRIOLAR_SATELLITE	GOCC_CENTRIOLAR_SATELLITE		108	0.3254109	1.3717264	0.04454685	0.26296255	1.0	3096	tags=29%, list=16%, signal=34%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE		319	0.2810923	1.3709589	0.0054274085	0.26142773	1.0	4064	tags=27%, list=20%, signal=33%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		186	0.29710582	1.367695	0.015988372	0.26425856	1.0	3826	tags=27%, list=19%, signal=33%	
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE		49	0.37046668	1.3665712	0.076422766	0.26336172	1.0	5604	tags=41%, list=28%, signal=57%	
GOCC_DISTAL_AXON	GOCC_DISTAL_AXON		376	0.2771449	1.3640584	0.0040053404	0.26459873	1.0	4372	tags=30%, list=22%, signal=37%	
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	GOCC_RESPIRATORY_CHAIN_COMPLEX_IV		22	0.44015333	1.3626678	0.10207939	0.2639977	1.0	4051	tags=50%, list=20%, signal=63%	
GOCC_AXONAL_GROWTH_CONE	GOCC_AXONAL_GROWTH_CONE		41	0.3847125	1.3607844	0.08635578	0.26472133	1.0	4252	tags=46%, list=21%, signal=59%	
GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	GOCC_CYTOPLASMIC_DYNEIN_COMPLEX		23	0.4461285	1.3563305	0.119584054	0.27037597	1.0	5835	tags=39%, list=29%, signal=55%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX		18	0.46765006	1.3537955	0.09265734	0.2718433	1.0	6124	tags=56%, list=31%, signal=80%	
GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE		346	0.27710247	1.3537339	0.009283819	0.2691492	1.0	4696	tags=30%, list=24%, signal=39%	
GOCC_LIPID_DROPLET	GOCC_LIPID_DROPLET		106	0.32340887	1.351551	0.050713155	0.26972827	1.0	2741	tags=25%, list=14%, signal=28%	
GOCC_EXCITATORY_SYNAPSE	GOCC_EXCITATORY_SYNAPSE		77	0.3414561	1.350914	0.059294872	0.26805273	1.0	4988	tags=32%, list=25%, signal=43%	
GOCC_MYOSIN_FILAMENT	GOCC_MYOSIN_FILAMENT		22	0.44411972	1.3437109	0.10169491	0.27782622	1.0	2367	tags=23%, list=12%, signal=26%	
GOCC_MULTIVESICULAR_BODY_MEMBRANE	GOCC_MULTIVESICULAR_BODY_MEMBRANE		19	0.44923848	1.338358	0.12	0.284626	1.0	2353	tags=37%, list=12%, signal=42%	
GOCC_TRANS_GOLGI_NETWORK	GOCC_TRANS_GOLGI_NETWORK		251	0.27954575	1.3334966	0.018080669	0.29061532	1.0	3658	tags=25%, list=18%, signal=31%	
GOCC_T_TUBULE	GOCC_T_TUBULE		70	0.3328658	1.3271098	0.07465008	0.29867485	1.0	4812	tags=33%, list=24%, signal=43%	
GOCC_VESICLE_TETHERING_COMPLEX	GOCC_VESICLE_TETHERING_COMPLEX		70	0.34016636	1.3261042	0.064935066	0.29739457	1.0	4491	tags=33%, list=22%, signal=42%	
GOCC_OUTER_MEMBRANE	GOCC_OUTER_MEMBRANE		200	0.2844842	1.3224089	0.036775105	0.30172205	1.0	4481	tags=28%, list=22%, signal=36%	
GOCC_FILOPODIUM	GOCC_FILOPODIUM		98	0.31311172	1.3217583	0.047040973	0.30013433	1.0	4372	tags=32%, list=22%, signal=40%	
GOCC_GOLGI_MEMBRANE	GOCC_GOLGI_MEMBRANE		278	0.2725779	1.3188832	0.017832648	0.30247003	1.0	4976	tags=31%, list=25%, signal=41%	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN		17	0.4659952	1.3176677	0.1368421	0.30239934	1.0	5457	tags=53%, list=27%, signal=73%	
GOCC_GOLGI_ASSOCIATED_VESICLE	GOCC_GOLGI_ASSOCIATED_VESICLE		93	0.31744266	1.3061475	0.07906977	0.3213863	1.0	3146	tags=23%, list=16%, signal=27%	
GOCC_KINETOCHORE_MICROTUBULE	GOCC_KINETOCHORE_MICROTUBULE		17	0.4555659	1.3007822	0.16274865	0.32953444	1.0	2353	tags=35%, list=12%, signal=40%	
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX		29	0.39572865	1.3006011	0.11034483	0.3269436	1.0	4350	tags=45%, list=22%, signal=57%	
GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE	GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE		42	0.36128542	1.2939061	0.119281046	0.3371454	1.0	4206	tags=29%, list=21%, signal=36%	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	GOCC_SYNAPTIC_VESICLE_MEMBRANE		111	0.30173802	1.2937249	0.072837636	0.33453447	1.0	4696	tags=32%, list=24%, signal=41%	
GOCC_TRANSPORTER_COMPLEX	GOCC_TRANSPORTER_COMPLEX		384	0.26073247	1.2926674	0.018158237	0.33359927	1.0	3677	tags=23%, list=18%, signal=28%	
GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV	GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV		17	0.46178195	1.28803	0.15679443	0.33985972	1.0	4051	tags=53%, list=20%, signal=66%	
GOCC_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE		54	0.3400814	1.2821238	0.11414791	0.3488752	1.0	6512	tags=50%, list=33%, signal=74%	
GOCC_CLATHRIN_VESICLE_COAT	GOCC_CLATHRIN_VESICLE_COAT		32	0.38259643	1.2813512	0.14808363	0.3474002	1.0	5087	tags=38%, list=25%, signal=50%	
GOCC_POSTSYNAPTIC_SPECIALIZATION	GOCC_POSTSYNAPTIC_SPECIALIZATION		430	0.2555313	1.281235	0.019505851	0.3446934	1.0	4746	tags=28%, list=24%, signal=36%	
GOCC_DESMOSOME	GOCC_DESMOSOME		24	0.40502274	1.2811627	0.15905245	0.34196526	1.0	821	tags=17%, list=4%, signal=17%	
GOCC_CLATHRIN_COATED_VESICLE	GOCC_CLATHRIN_COATED_VESICLE		117	0.2984332	1.2807162	0.06656581	0.33998698	1.0	3849	tags=25%, list=19%, signal=31%	
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	GOCC_TRANS_GOLGI_NETWORK_MEMBRANE		46	0.35302743	1.279915	0.13725491	0.33890197	1.0	5221	tags=43%, list=26%, signal=59%	
GOCC_MICROTUBULE	GOCC_MICROTUBULE		432	0.2550532	1.2742727	0.014322917	0.34761363	1.0	4576	tags=28%, list=23%, signal=35%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION		55	0.33896178	1.2672504	0.116693676	0.35945508	1.0	3266	tags=31%, list=16%, signal=37%	
GOCC_CIS_GOLGI_NETWORK	GOCC_CIS_GOLGI_NETWORK		68	0.32002088	1.2669034	0.10474632	0.35732284	1.0	5672	tags=40%, list=28%, signal=55%	
GOCC_MEMBRANE_COAT	GOCC_MEMBRANE_COAT		97	0.30266973	1.2629647	0.10597015	0.3626233	1.0	5664	tags=41%, list=28%, signal=57%	
GOCC_NUCLEAR_MATRIX	GOCC_NUCLEAR_MATRIX		106	0.2997929	1.2619511	0.10232558	0.36181495	1.0	4974	tags=31%, list=25%, signal=41%	
GOCC_AXONEMAL_DYNEIN_COMPLEX	GOCC_AXONEMAL_DYNEIN_COMPLEX		25	0.40313342	1.2612702	0.15302491	0.36058262	1.0	1787	tags=20%, list=9%, signal=22%	
GOCC_COLLAGEN_TRIMER	GOCC_COLLAGEN_TRIMER		81	0.30976322	1.2611579	0.1301059	0.35803857	1.0	3710	tags=30%, list=19%, signal=36%	
GOCC_9PLUS2_MOTILE_CILIUM	GOCC_9PLUS2_MOTILE_CILIUM		188	0.27031538	1.2506084	0.063675836	0.37769952	1.0	1639	tags=12%, list=8%, signal=13%	
GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX	GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX		273	0.26025456	1.2505013	0.036734693	0.37511608	1.0	5156	tags=33%, list=26%, signal=44%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT	GOCC_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT		38	0.3594012	1.2503251	0.15260324	0.37260014	1.0	3097	tags=29%, list=16%, signal=34%	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	GOCC_ENDOPLASMIC_RETICULUM_LUMEN		84	0.3064706	1.2435203	0.13311689	0.38389117	1.0	5504	tags=38%, list=28%, signal=52%	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE		104	0.2969494	1.2416675	0.12462006	0.3851231	1.0	3840	tags=29%, list=19%, signal=36%	
GOCC_ATPASE_COMPLEX	GOCC_ATPASE_COMPLEX		96	0.29386413	1.2372991	0.12974684	0.39158735	1.0	4150	tags=28%, list=21%, signal=35%	
GOCC_PML_BODY	GOCC_PML_BODY		76	0.31093913	1.2363175	0.14975041	0.39100364	1.0	2743	tags=22%, list=14%, signal=26%	
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE		332	0.25070623	1.2341379	0.051451188	0.39297417	1.0	4478	tags=29%, list=22%, signal=37%	
GOCC_RECYCLING_ENDOSOME	GOCC_RECYCLING_ENDOSOME		155	0.2746351	1.2339956	0.09195402	0.39046237	1.0	3157	tags=20%, list=16%, signal=24%	
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE		98	0.29054248	1.232636	0.114854515	0.39062706	1.0	5070	tags=32%, list=25%, signal=42%	
