NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_DYNEIN_HEAVY_CHAIN_BINDING	GOMF_DYNEIN_HEAVY_CHAIN_BINDING		15	0.6202371	1.7226117	0.009025271	0.11156297	0.876	2148	tags=33%, list=11%, signal=37%	
GOMF_CHEMOREPELLENT_ACTIVITY	GOMF_CHEMOREPELLENT_ACTIVITY		29	0.5175477	1.71441	0.008865248	0.11581925	0.895	3585	tags=52%, list=18%, signal=63%	
GOMF_ACTININ_BINDING	GOMF_ACTININ_BINDING		40	0.4814659	1.7100135	0.0031796503	0.11596194	0.905	4356	tags=40%, list=22%, signal=51%	
GOMF_SEMAPHORIN_RECEPTOR_BINDING	GOMF_SEMAPHORIN_RECEPTOR_BINDING		22	0.54837584	1.7094139	0.007029877	0.11205651	0.908	3578	tags=59%, list=18%, signal=72%	
GOMF_KINASE_INHIBITOR_ACTIVITY	GOMF_KINASE_INHIBITOR_ACTIVITY		66	0.43761766	1.6991976	0.0	0.117536776	0.922	3708	tags=38%, list=19%, signal=46%	
GOMF_TAU_PROTEIN_KINASE_ACTIVITY	GOMF_TAU_PROTEIN_KINASE_ACTIVITY		15	0.6087403	1.6922947	0.00862069	0.12082079	0.932	5351	tags=60%, list=27%, signal=82%	
GOMF_INSULIN_RECEPTOR_BINDING	GOMF_INSULIN_RECEPTOR_BINDING		28	0.5196238	1.6873428	0.0071174377	0.12116433	0.941	3990	tags=57%, list=20%, signal=71%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS		66	0.43039006	1.6733574	0.0032840723	0.13443796	0.963	4304	tags=39%, list=22%, signal=50%	
GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY	GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY		23	0.5563714	1.6668227	0.0068610637	0.1381419	0.966	1883	tags=30%, list=9%, signal=34%	
GOMF_GAMMA_CATENIN_BINDING	GOMF_GAMMA_CATENIN_BINDING		15	0.593441	1.6595987	0.02617801	0.14239255	0.975	1674	tags=33%, list=8%, signal=36%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		93	0.3988077	1.642861	0.0015408321	0.15889876	0.987	3424	tags=29%, list=17%, signal=35%	
GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING		305	0.3389073	1.6403955	0.0	0.15779135	0.988	3248	tags=29%, list=16%, signal=34%	
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING	GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING		38	0.46450347	1.6352069	0.00792393	0.16038203	0.99	5583	tags=50%, list=28%, signal=69%	
GOMF_GDP_BINDING	GOMF_GDP_BINDING		77	0.40618652	1.6235154	0.0061633284	0.17221205	0.995	4865	tags=42%, list=24%, signal=55%	
GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING	GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING		16	0.58019406	1.6212114	0.023765996	0.17110085	0.996	3122	tags=38%, list=16%, signal=44%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN		209	0.34616587	1.615737	0.0	0.17471156	0.998	5007	tags=34%, list=25%, signal=45%	
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY		20	0.5315785	1.5969344	0.030088495	0.19905937	0.998	4350	tags=60%, list=22%, signal=77%	
GOMF_CHOLESTEROL_BINDING	GOMF_CHOLESTEROL_BINDING		49	0.41863257	1.5801322	0.010238908	0.2238743	0.999	2922	tags=31%, list=15%, signal=36%	
GOMF_PROTEIN_KINASE_C_BINDING	GOMF_PROTEIN_KINASE_C_BINDING		64	0.40324455	1.5789366	0.0045731706	0.22027434	1.0	2499	tags=25%, list=13%, signal=28%	
GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING	GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING		36	0.44887307	1.5678393	0.013888889	0.23492353	1.0	6564	tags=47%, list=33%, signal=70%	
GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING		15	0.5681279	1.5635282	0.025735294	0.2371428	1.0	5976	tags=67%, list=30%, signal=95%	
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR		34	0.46846265	1.561964	0.023333333	0.23495351	1.0	3170	tags=35%, list=16%, signal=42%	
GOMF_JUN_KINASE_BINDING	GOMF_JUN_KINASE_BINDING		16	0.5547026	1.5566097	0.032432433	0.23871742	1.0	4965	tags=69%, list=25%, signal=91%	
GOMF_EPHRIN_RECEPTOR_ACTIVITY	GOMF_EPHRIN_RECEPTOR_ACTIVITY		16	0.5493992	1.5506257	0.026465029	0.24437559	1.0	2283	tags=25%, list=11%, signal=28%	
GOMF_ADENYLATE_CYCLASE_BINDING	GOMF_ADENYLATE_CYCLASE_BINDING		16	0.55537874	1.550258	0.04308797	0.23993096	1.0	1761	tags=31%, list=9%, signal=34%	
GOMF_LIPID_TRANSPORTER_ACTIVITY	GOMF_LIPID_TRANSPORTER_ACTIVITY		168	0.3448225	1.548098	0.002967359	0.23859125	1.0	4451	tags=33%, list=22%, signal=43%	
GOMF_NITRIC_OXIDE_SYNTHASE_BINDING	GOMF_NITRIC_OXIDE_SYNTHASE_BINDING		21	0.50094706	1.5461553	0.035906643	0.2371976	1.0	3073	tags=38%, list=15%, signal=45%	
GOMF_STEROID_BINDING	GOMF_STEROID_BINDING		112	0.36139384	1.5458798	0.008982036	0.23311612	1.0	2922	tags=27%, list=15%, signal=31%	
GOMF_PROTEIN_N_TERMINUS_BINDING	GOMF_PROTEIN_N_TERMINUS_BINDING		133	0.356914	1.5420256	0.0	0.23522134	1.0	3515	tags=27%, list=18%, signal=33%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS		16	0.53972155	1.5323628	0.05656934	0.24790092	1.0	4051	tags=50%, list=20%, signal=63%	
GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING	GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING		26	0.4809953	1.5299294	0.04464286	0.24805637	1.0	6013	tags=50%, list=30%, signal=71%	
GOMF_MYOSIN_V_BINDING	GOMF_MYOSIN_V_BINDING		20	0.5111273	1.524009	0.03180212	0.25430784	1.0	5036	tags=50%, list=25%, signal=67%	
GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY		22	0.50191575	1.5239874	0.039285716	0.2497481	1.0	5558	tags=55%, list=28%, signal=76%	
GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY		19	0.5006397	1.5125061	0.045375217	0.26703888	1.0	1000	tags=21%, list=5%, signal=22%	
GOMF_CALMODULIN_BINDING	GOMF_CALMODULIN_BINDING		190	0.32867092	1.511662	0.0027855153	0.26386574	1.0	4042	tags=32%, list=20%, signal=40%	
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS		34	0.43901312	1.4960204	0.039076377	0.2902994	1.0	3549	tags=26%, list=18%, signal=32%	
GOMF_NUCLEAR_RECEPTOR_ACTIVITY	GOMF_NUCLEAR_RECEPTOR_ACTIVITY		53	0.39843893	1.4932406	0.026490066	0.29165128	1.0	4972	tags=42%, list=25%, signal=55%	
GOMF_GUANYL_NUCLEOTIDE_BINDING	GOMF_GUANYL_NUCLEOTIDE_BINDING		373	0.29954773	1.4826397	0.0	0.30947822	1.0	4482	tags=29%, list=22%, signal=37%	
GOMF_STEROL_BINDING	GOMF_STEROL_BINDING		58	0.3912931	1.4826293	0.022257552	0.3044419	1.0	2922	tags=29%, list=15%, signal=34%	
GOMF_NAD_BINDING	GOMF_NAD_BINDING		64	0.38471007	1.4823357	0.026153846	0.30022794	1.0	4189	tags=33%, list=21%, signal=41%	
GOMF_PROLINE_RICH_REGION_BINDING	GOMF_PROLINE_RICH_REGION_BINDING		20	0.48634657	1.4822097	0.066086955	0.29560396	1.0	2343	tags=40%, list=12%, signal=45%	
GOMF_ALKALI_METAL_ION_BINDING	GOMF_ALKALI_METAL_ION_BINDING		22	0.48709673	1.4799109	0.055555556	0.2959029	1.0	3511	tags=32%, list=18%, signal=39%	
GOMF_PDZ_DOMAIN_BINDING	GOMF_PDZ_DOMAIN_BINDING		120	0.34590793	1.4766333	0.0122887865	0.29845056	1.0	4749	tags=38%, list=24%, signal=50%	
GOMF_MYOSIN_BINDING	GOMF_MYOSIN_BINDING		76	0.35893673	1.467542	0.0288	0.31332335	1.0	3424	tags=30%, list=17%, signal=36%	
GOMF_MAGNESIUM_ION_BINDING	GOMF_MAGNESIUM_ION_BINDING		213	0.3146344	1.466661	0.0028449502	0.3099684	1.0	3357	tags=24%, list=17%, signal=28%	
GOMF_MONOOXYGENASE_ACTIVITY	GOMF_MONOOXYGENASE_ACTIVITY		131	0.3365329	1.4664513	0.0072886297	0.30572423	1.0	3314	tags=25%, list=17%, signal=30%	
GOMF_NUCLEAR_GLUCOCORTICOID_RECEPTOR_BINDING	GOMF_NUCLEAR_GLUCOCORTICOID_RECEPTOR_BINDING		19	0.49503154	1.4650888	0.060390763	0.30416027	1.0	4868	tags=47%, list=24%, signal=63%	
GOMF_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		15	0.5272458	1.46196	0.06737588	0.3065515	1.0	2037	tags=27%, list=10%, signal=30%	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES		15	0.5407481	1.4541883	0.06013746	0.31900868	1.0	3186	tags=47%, list=16%, signal=55%	
GOMF_LAMININ_BINDING	GOMF_LAMININ_BINDING		29	0.4458458	1.4535956	0.054817274	0.31559137	1.0	2250	tags=34%, list=11%, signal=39%	
GOMF_DEACETYLASE_ACTIVITY	GOMF_DEACETYLASE_ACTIVITY		34	0.42984757	1.4526645	0.035	0.3132711	1.0	3365	tags=26%, list=17%, signal=32%	
GOMF_TRANSMEMBRANE_TRANSPORTER_BINDING	GOMF_TRANSMEMBRANE_TRANSPORTER_BINDING		147	0.32377428	1.4475682	0.012784091	0.32037646	1.0	4282	tags=31%, list=21%, signal=39%	
GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY	GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY		48	0.39899924	1.4466738	0.03119584	0.31785652	1.0	5283	tags=40%, list=26%, signal=54%	
GOMF_PRE_MRNA_BINDING	GOMF_PRE_MRNA_BINDING		37	0.41759494	1.4460953	0.052013423	0.3148567	1.0	4677	tags=38%, list=23%, signal=49%	
GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY		20	0.50039923	1.4436946	0.07253886	0.31596887	1.0	1697	tags=35%, list=9%, signal=38%	
GOMF_INTEGRIN_BINDING	GOMF_INTEGRIN_BINDING		153	0.32525492	1.4433374	0.015759312	0.3128451	1.0	3767	tags=33%, list=19%, signal=41%	
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING		25	0.4508832	1.4398264	0.07155026	0.3163143	1.0	4613	tags=36%, list=23%, signal=47%	
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY		16	0.5059316	1.4353256	0.07366482	0.32209715	1.0	1648	tags=31%, list=8%, signal=34%	
GOMF_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	GOMF_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY		22	0.45532376	1.4327172	0.07745267	0.3238696	1.0	4372	tags=45%, list=22%, signal=58%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN		59	0.37418088	1.4247998	0.029950082	0.33812827	1.0	2416	tags=27%, list=12%, signal=31%	
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		106	0.3397049	1.4245808	0.015082956	0.3344353	1.0	4299	tags=35%, list=22%, signal=44%	
GOMF_HYALURONIC_ACID_BINDING	GOMF_HYALURONIC_ACID_BINDING		26	0.44390833	1.423533	0.06713781	0.33254695	1.0	2289	tags=19%, list=11%, signal=22%	
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE		20	0.4808483	1.4166825	0.06776557	0.34508875	1.0	4197	tags=40%, list=21%, signal=51%	
GOMF_ANKYRIN_BINDING	GOMF_ANKYRIN_BINDING		23	0.4529432	1.40604	0.08741259	0.36445996	1.0	528	tags=22%, list=3%, signal=22%	
GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		30	0.42214423	1.4052831	0.06398538	0.36203337	1.0	1828	tags=27%, list=9%, signal=29%	
GOMF_E_BOX_BINDING	GOMF_E_BOX_BINDING		46	0.38239762	1.4033175	0.06351791	0.36264658	1.0	3797	tags=33%, list=19%, signal=40%	
GOMF_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GOMF_PROTEIN_HORMONE_RECEPTOR_ACTIVITY		19	0.47049004	1.4022827	0.08291032	0.3611	1.0	4391	tags=37%, list=22%, signal=47%	
GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY		38	0.4020306	1.3926544	0.059504133	0.37935498	1.0	3645	tags=32%, list=18%, signal=39%	
GOMF_ALPHA_ACTININ_BINDING	GOMF_ALPHA_ACTININ_BINDING		30	0.42856517	1.3893869	0.08576329	0.38326323	1.0	3953	tags=33%, list=20%, signal=42%	
GOMF_CARBOXY_LYASE_ACTIVITY	GOMF_CARBOXY_LYASE_ACTIVITY		34	0.40746453	1.3846481	0.05952381	0.38999894	1.0	3193	tags=32%, list=16%, signal=38%	
GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY		15	0.49312747	1.3846185	0.10564663	0.38591635	1.0	4350	tags=60%, list=22%, signal=77%	
GOMF_NUCLEAR_ANDROGEN_RECEPTOR_BINDING	GOMF_NUCLEAR_ANDROGEN_RECEPTOR_BINDING		33	0.40363178	1.3825616	0.07	0.38709304	1.0	3759	tags=36%, list=19%, signal=45%	
GOMF_METHYL_CPG_BINDING	GOMF_METHYL_CPG_BINDING		26	0.43096486	1.3795764	0.08679928	0.39041296	1.0	3237	tags=27%, list=16%, signal=32%	
GOMF_P_TYPE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_P_TYPE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		30	0.4195391	1.3755431	0.07958478	0.39589515	1.0	1724	tags=23%, list=9%, signal=26%	
GOMF_NOTCH_BINDING	GOMF_NOTCH_BINDING		24	0.43787143	1.3753408	0.09137931	0.39238894	1.0	6340	tags=54%, list=32%, signal=79%	
GOMF_WW_DOMAIN_BINDING	GOMF_WW_DOMAIN_BINDING		31	0.4155525	1.3732252	0.075250834	0.39372173	1.0	846	tags=16%, list=4%, signal=17%	
GOMF_FILAMIN_BINDING	GOMF_FILAMIN_BINDING		17	0.48115152	1.372971	0.113513514	0.3904684	1.0	3186	tags=41%, list=16%, signal=49%	
GOMF_ACTIN_BINDING	GOMF_ACTIN_BINDING		441	0.27433243	1.3715904	0.006369427	0.38993287	1.0	3903	tags=26%, list=20%, signal=32%	
GOMF_ALCOHOL_BINDING	GOMF_ALCOHOL_BINDING		89	0.33293542	1.3694559	0.046728972	0.39107612	1.0	4497	tags=31%, list=23%, signal=40%	
GOMF_ELECTRON_TRANSFER_ACTIVITY	GOMF_ELECTRON_TRANSFER_ACTIVITY		58	0.36095342	1.3680835	0.058919802	0.3908054	1.0	3375	tags=36%, list=17%, signal=43%	
GOMF_HORMONE_BINDING	GOMF_HORMONE_BINDING		87	0.32958937	1.3678199	0.0311042	0.3876703	1.0	3990	tags=32%, list=20%, signal=40%	
GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY	GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY		22	0.44681352	1.3666456	0.08440367	0.3867027	1.0	2040	tags=18%, list=10%, signal=20%	
GOMF_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY	GOMF_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY		15	0.48851198	1.3664118	0.115248226	0.38361263	1.0	1874	tags=27%, list=9%, signal=29%	
GOMF_ADRENERGIC_RECEPTOR_BINDING	GOMF_ADRENERGIC_RECEPTOR_BINDING		24	0.43646845	1.3638526	0.098330244	0.38602176	1.0	5433	tags=54%, list=27%, signal=74%	
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING		19	0.4697794	1.3618542	0.12072072	0.38722146	1.0	5428	tags=58%, list=27%, signal=79%	
GOMF_IRON_ION_BINDING	GOMF_IRON_ION_BINDING		152	0.3026265	1.3612919	0.023564065	0.384761	1.0	3744	tags=24%, list=19%, signal=30%	
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		28	0.41426134	1.3612012	0.085454546	0.3814707	1.0	4805	tags=32%, list=24%, signal=42%	
GOMF_POLY_A_BINDING	GOMF_POLY_A_BINDING		29	0.4183128	1.3581924	0.09318996	0.3847751	1.0	4957	tags=38%, list=25%, signal=50%	
GOMF_MICROTUBULE_BINDING	GOMF_MICROTUBULE_BINDING		266	0.28333277	1.3564796	0.015006822	0.38540408	1.0	4520	tags=33%, list=23%, signal=42%	
GOMF_SCAFFOLD_PROTEIN_BINDING	GOMF_SCAFFOLD_PROTEIN_BINDING		83	0.3341864	1.3538904	0.056074765	0.38775885	1.0	3502	tags=30%, list=18%, signal=36%	
GOMF_PROTEIN_PHOSPHATASE_BINDING	GOMF_PROTEIN_PHOSPHATASE_BINDING		182	0.29686427	1.3535466	0.030257186	0.38511014	1.0	4011	tags=29%, list=20%, signal=36%	
GOMF_SYNTAXIN_BINDING	GOMF_SYNTAXIN_BINDING		78	0.34144658	1.3528131	0.05900621	0.38365054	1.0	4318	tags=31%, list=22%, signal=39%	
GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY	GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY		25	0.42599967	1.3491542	0.105820104	0.3892847	1.0	784	tags=20%, list=4%, signal=21%	
GOMF_ENZYME_INHIBITOR_ACTIVITY	GOMF_ENZYME_INHIBITOR_ACTIVITY		391	0.2694882	1.3476943	0.013941699	0.3894522	1.0	3136	tags=22%, list=16%, signal=26%	
GOMF_DEATH_RECEPTOR_BINDING	GOMF_DEATH_RECEPTOR_BINDING		20	0.44966084	1.345393	0.11409396	0.39181775	1.0	3342	tags=40%, list=17%, signal=48%	
GOMF_ACETYLTRANSFERASE_ACTIVITY	GOMF_ACETYLTRANSFERASE_ACTIVITY		93	0.3279123	1.3412153	0.0488959	0.39841247	1.0	4974	tags=34%, list=25%, signal=46%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS		63	0.33897436	1.3389621	0.060556464	0.40011296	1.0	5238	tags=35%, list=26%, signal=47%	
GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		25	0.42315492	1.3386785	0.09605489	0.39737388	1.0	1828	tags=28%, list=9%, signal=31%	
GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE		30	0.41086483	1.336223	0.11326861	0.39971122	1.0	4197	tags=40%, list=21%, signal=51%	
